YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp,Heatwave,Heatwave_Days
2017,12,9,5,24.9,26.4,30.0,33.3,0,0
2017,12,10,5,24.6,26.4,30.6,33.3,0,0
2017,12,11,5,24.7,26.4,30.4,33.3,0,0
2017,12,12,5,25.5,27.0,30.6,33.3,0,0
2017,12,13,5,24.0,26.0,30.6,33.3,0,0
2017,12,14,5,26.0,27.6,31.6,33.3,0,0
2017,12,15,5,25.3,27.0,31.2,33.3,0,0
2017,12,16,5,24.9,26.4,30.0,33.3,0,0
2017,12,17,5,25.0,26.8,31.2,33.3,0,0
2017,12,18,5,25.1,27.0,31.6,33.3,0,0
2017,12,19,5,24.4,27.0,31.0,33.3,0,0
2017,12,20,5,24.1,26.2,31.0,33.3,0,0
2017,12,21,5,23.0,25.4,30.6,33.3,0,0
2017,12,22,5,24.1,26.0,30.4,33.3,0,0
2017,12,23,5,25.4,27.0,31.0,33.3,0,0
2017,12,24,5,26.3,27.6,31.0,33.3,0,0
2017,12,25,5,26.4,27.8,31.4,33.3,0,0
2017,12,26,5,25.8,27.4,31.4,33.3,0,0
2017,12,27,5,25.2,27.2,32.0,33.3,0,0
2017,12,28,5,25.5,27.4,32.2,33.3,0,0
2017,12,29,5,26.0,27.6,31.6,33.3,0,0
2017,12,30,5,23.5,25.8,31.0,33.3,0,0
2017,12,31,5,26.2,27.8,31.8,33.3,0,0
2017,24,1,5,24.0,26.8,33.4,33.3,0,0
2017,24,2,5,24.1,26.4,31.8,33.3,0,0
2017,24,3,5,24.9,27.0,32.0,33.3,0,0
2017,24,4,5,25.5,27.6,32.8,33.3,0,0
2017,24,5,5,26.5,28.4,33.4,33.3,0,0
2017,24,6,5,26.4,28.4,33.6,33.3,0,0
2017,24,7,5,25.2,27.6,33.6,33.3,0,0
2017,24,8,5,24.4,27.2,34.0,33.3,0,0
2017,24,9,5,24.4,27.2,34.0,33.3,0,0
2017,24,10,5,25.3,27.6,33.2,33.3,0,0
2017,24,11,5,24.4,27.0,33.2,33.3,0,0
2017,24,12,5,26.0,28.0,33.0,33.3,0,0
2017,24,13,5,24.0,26.0,30.6,33.3,0,0
2017,24,14,5,25.4,28.0,34.4,33.3,0,0
2017,24,15,5,24.2,26.8,33.0,33.3,0,0
2017,24,16,5,24.9,27.4,33.4,33.3,0,0
2017,24,17,5,24.3,27.0,33.4,33.3,0,0
2017,24,18,5,24.5,27.0,33.0,33.3,0,0
2017,24,19,5,25.1,27.4,33.0,33.3,0,0
2017,24,20,5,23.7,26.6,33.4,33.3,0,0
2017,24,21,5,22.9,26.0,33.0,33.3,0,0
2017,24,22,5,24.0,27.0,34.0,33.3,0,0
2017,24,23,5,26.1,28.4,34.4,33.3,0,0
2017,24,25,5,25.5,27.4,32.0,33.3,0,0
2017,24,26,5,25.2,27.6,33.4,33.3,0,0
2017,24,27,5,25.3,27.6,33.2,33.3,0,0
2017,24,28,5,25.9,28.0,33.4,33.3,0,0
2017,24,29,5,26.5,28.6,34.0,33.3,0,0
2017,24,30,5,25.9,28.2,34.0,33.3,0,0
2017,24,31,5,26.2,28.2,33.4,33.3,0,0
2017,36,1,5,24.9,27.4,33.4,33.3,0,0
2017,36,2,5,24.0,26.4,32.0,33.3,0,0
2017,36,3,5,24.8,27.0,32.2,33.3,0,0
2017,36,4,5,24.8,27.4,33.8,33.3,0,0
2017,36,5,5,25.4,28.0,34.4,33.3,0,0
2017,36,6,5,25.2,27.6,33.4,33.3,0,0
2017,36,7,5,24.8,27.2,33.0,33.3,0,0
2017,36,8,5,24.8,27.4,33.8,33.3,0,0
2017,36,9,5,24.7,27.2,33.2,33.3,0,0
2017,36,10,5,25.0,27.4,33.2,33.3,0,0
2017,36,11,5,25.1,27.6,33.8,33.3,0,0
2017,36,12,5,27.1,29.0,34.0,33.3,0,0
2017,36,13,5,23.0,26.4,34.0,33.3,0,0
2017,36,14,5,26.3,28.4,33.8,33.3,0,0
2017,36,15,5,24.3,27.2,34.2,33.3,0,0
2017,36,16,5,24.9,27.4,33.4,33.3,0,0
2017,36,17,5,25.6,28.0,34.0,33.3,0,0
2017,36,18,5,25.6,28.0,34.0,33.3,0,0
2017,36,19,5,25.2,27.6,33.4,33.3,0,0
2017,36,20,5,24.2,27.0,33.6,33.3,0,0
2017,36,21,5,22.4,26.0,34.0,33.3,0,0
2017,36,22,5,24.7,27.4,34.0,33.3,0,0
2017,36,23,5,26.9,28.8,33.8,33.3,0,0
2017,36,24,5,25.6,28.0,34.0,33.3,0,0
2017,36,25,5,25.6,28.0,34.0,33.3,0,0
2017,36,26,5,25.1,27.6,33.8,33.3,0,0
2017,36,27,5,25.2,27.8,34.2,33.3,0,0
2017,36,28,5,25.2,28.0,35.0,33.3,0,0
2017,36,29,5,25.8,28.0,33.6,33.3,0,0
2017,36,30,5,26.4,28.6,34.2,33.3,0,0
2017,36,31,5,25.9,28.2,34.0,33.3,0,0
2017,48,1,5,23.8,26.0,31.0,33.3,0,0
2017,48,2,5,24.7,26.6,31.0,33.3,0,0
2017,48,3,5,24.4,26.4,31.0,33.3,0,0
2017,48,4,5,25.4,27.2,31.6,33.3,0,0
2017,48,5,5,25.8,27.8,32.8,33.3,0,0
2017,48,6,5,24.5,26.8,32.2,33.3,0,0
2017,48,7,5,24.0,26.4,32.0,33.3,0,0
2017,48,8,5,25.5,27.4,32.0,33.3,0,0
2017,48,9,5,25.7,27.6,32.4,33.3,0,0
2017,48,10,5,24.9,27.0,32.0,33.3,0,0
2017,48,11,5,23.7,26.2,32.0,33.3,0,0
2017,48,12,5,25.5,27.6,32.8,33.3,0,0
2017,48,13,5,25.0,27.4,33.2,33.3,0,0
2017,48,14,5,25.8,27.6,32.0,33.3,0,0
2017,48,15,5,24.6,27.0,32.8,33.3,0,0
2017,48,16,5,25.5,27.4,32.2,33.3,0,0
2017,48,17,5,25.5,27.6,32.8,33.3,0,0
2017,48,18,5,25.4,27.4,32.4,33.3,0,0
2017,48,19,5,25.1,27.2,32.4,33.3,0,0
2017,48,20,5,24.5,27.0,33.0,33.3,0,0
2017,48,21,5,23.0,26.0,32.8,33.3,0,0
2017,48,22,5,24.7,27.0,32.4,33.3,0,0
2017,48,23,5,23.6,26.4,32.8,33.3,0,0
2017,48,24,5,26.0,28.0,33.0,33.3,0,0
2017,48,25,5,26.1,27.8,32.2,33.3,0,0
2017,48,26,5,25.1,27.4,33.0,33.3,0,0
2017,48,27,5,25.1,27.4,33.0,33.3,0,0
2017,48,28,5,25.7,27.8,33.0,33.3,0,0
2017,48,29,5,26.2,28.2,33.4,33.3,0,0
2017,48,30,5,26.0,28.0,33.0,33.3,0,0
2017,48,31,5,26.0,28.0,33.0,33.3,0,0
2017,60,1,5,24.7,26.0,29.0,33.3,0,0
2017,60,2,5,24.5,26.0,29.4,33.3,0,0
2017,60,3,5,25.1,26.4,29.4,33.3,0,0
2017,60,4,5,25.5,27.0,30.6,33.3,0,0
2017,60,5,5,25.2,27.0,31.4,33.3,0,0
2017,60,6,5,24.9,26.4,30.0,33.3,0,0
2017,60,7,5,23.4,25.2,29.2,33.3,0,0
2017,60,8,5,24.9,26.4,30.0,33.3,0,0
2017,60,9,5,25.8,27.0,30.0,33.3,0,0
2017,60,10,5,25.2,26.6,30.0,33.3,0,0
2017,60,11,5,25.8,27.0,30.0,33.3,0,0
2017,60,12,5,25.8,27.0,30.0,33.3,0,0
2017,60,13,5,23.8,26.0,31.0,33.3,0,0
2017,60,14,5,24.8,26.4,30.2,33.3,0,0
2017,60,15,5,24.1,26.0,30.4,33.3,0,0
2017,60,16,5,25.0,26.6,30.4,33.3,0,0
2017,60,17,5,25.5,27.0,30.6,33.3,0,0
2017,60,18,5,26.0,27.2,30.2,33.3,0,0
2017,60,19,5,24.7,26.4,30.4,33.3,0,0
2017,60,20,5,24.9,26.4,30.0,33.3,0,0
2017,60,21,5,23.7,25.6,30.0,33.3,0,0
2017,60,22,5,24.6,26.4,30.6,33.3,0,0
2017,60,23,5,25.5,27.0,30.6,33.3,0,0
2017,60,24,5,26.2,27.4,30.4,33.3,0,0
2017,60,25,5,25.9,27.2,30.4,33.3,0,0
2017,60,26,5,25.2,26.8,30.6,33.3,0,0
2017,60,27,5,25.2,26.8,30.8,33.3,0,0
2017,60,28,5,25.7,27.2,31.0,33.3,0,0
2017,60,29,5,26.4,27.8,31.4,33.3,0,0
2017,60,30,5,26.5,27.8,31.2,33.3,0,0
2017,60,31,5,25.9,27.6,31.8,33.3,0,0
2017,72,1,5,25.0,26.0,28.4,33.3,0,0
2017,72,2,5,24.8,25.8,28.2,33.3,0,0
2017,72,3,5,25.5,26.6,29.2,33.3,0,0
2017,72,4,5,25.6,26.8,29.8,33.3,0,0
2017,72,5,5,25.6,27.0,30.4,33.3,0,0
2017,72,6,5,25.4,26.6,29.4,33.3,0,0
2017,72,7,5,24.5,26.0,29.6,33.3,0,0
2017,72,8,5,25.0,26.4,29.8,33.3,0,0
2017,72,9,5,25.1,26.4,29.4,33.3,0,0
2017,72,10,5,25.7,26.4,29.0,33.3,0,0
2017,72,11,5,25.8,27.0,30.0,33.3,0,0
2017,72,12,5,24.8,26.4,30.2,33.3,0,0
2017,72,13,5,24.3,26.2,30.6,33.3,0,0
2017,72,14,5,25.9,27.0,29.8,33.3,0,0
2017,72,15,5,24.6,26.2,30.0,33.3,0,0
2017,72,16,5,25.2,26.6,30.0,33.3,0,0
2017,72,17,5,25.2,26.6,30.0,33.3,0,0
2017,72,18,5,26.0,27.0,29.6,33.3,0,0
2017,72,19,5,24.4,26.0,29.8,33.3,0,0
2017,72,20,5,23.4,25.4,29.8,33.3,0,0
2017,72,21,5,23.7,25.6,30.0,33.3,0,0
2017,72,22,5,25.2,26.6,30.0,33.3,0,0
2017,72,23,5,26.7,27.6,30.0,33.3,0,0
2017,72,24,5,25.8,27.0,30.0,33.3,0,0
2017,72,25,5,25.7,27.0,30.2,33.3,0,0
2017,72,26,5,24.1,26.0,30.4,33.3,0,0
2017,72,27,5,24.7,26.4,30.4,33.3,0,0
2017,72,28,5,25.7,27.2,30.8,33.3,0,0
2017,72,29,5,26.8,28.0,31.0,33.3,0,0
2017,72,30,5,26.0,27.4,30.8,33.3,0,0
2017,72,31,5,25.8,27.4,31.4,33.3,0,0
2017,84,1,5,24.2,25.2,27.4,33.3,0,0
2017,84,2,5,23.9,25.0,27.4,33.3,0,0
2017,84,3,5,24.5,25.4,27.4,33.3,0,0
2017,84,4,5,24.3,25.4,27.8,33.3,0,0
2017,84,5,5,25.8,26.6,28.6,33.3,0,0
2017,84,6,5,24.9,26.0,28.6,33.3,0,0
2017,84,7,5,24.9,26.2,29.2,33.3,0,0
2017,84,8,5,25.1,26.4,29.4,33.3,0,0
2017,84,9,5,24.7,26.0,29.0,33.3,0,0
2017,84,10,5,24.9,25.8,28.0,33.3,0,0
2017,84,11,5,24.9,26.0,28.6,33.3,0,0
2017,84,12,5,25.6,26.6,29.0,33.3,0,0
2017,84,14,5,25.5,26.8,30.0,33.3,0,0
2017,84,15,5,25.5,26.6,29.2,33.3,0,0
2017,84,16,5,24.8,26.2,29.4,33.3,0,0
2017,84,17,5,25.1,26.4,29.6,33.3,0,0
2017,84,18,5,25.1,26.4,29.6,33.3,0,0
2017,84,19,5,25.3,26.4,29.0,33.3,0,0
2017,84,20,5,24.1,25.6,29.0,33.3,0,0
2017,84,21,5,23.6,25.4,29.4,33.3,0,0
2017,84,22,5,23.5,25.2,29.0,33.3,0,0
2017,84,23,5,25.1,26.4,29.6,33.3,0,0
2017,84,24,5,25.9,26.8,29.0,33.3,0,0
2017,84,26,5,25.3,26.6,29.8,33.3,0,0
2017,84,27,5,24.6,26.2,30.0,33.3,0,0
2017,84,28,5,25.1,26.6,30.2,33.3,0,0
2017,84,29,5,25.5,27.0,30.6,33.3,0,0
2017,84,30,5,22.6,24.0,27.0,33.3,0,0
2017,84,31,5,26.5,27.6,30.4,33.3,0,0
2017,0,1,6,25.9,27.0,29.8,32.0,0,0
2017,0,2,6,26.2,26.6,27.6,32.0,0,0
2017,0,3,6,25.0,26.6,30.4,32.0,0,0
2017,0,4,6,25.5,26.6,29.2,32.0,0,0
2017,0,5,6,26.3,27.2,29.4,32.0,0,0
2017,0,6,6,25.8,27.0,30.0,32.0,0,0
2017,0,7,6,25.4,26.6,29.6,32.0,0,0
2017,0,8,6,24.6,25.0,26.0,32.0,0,0
2017,0,9,6,25.1,25.4,26.0,32.0,0,0
2017,0,10,6,24.7,25.0,25.6,32.0,0,0
2017,0,11,6,25.6,26.0,27.0,32.0,0,0
2017,0,12,6,25.1,25.4,26.2,32.0,0,0
2017,0,13,6,24.3,24.6,25.2,32.0,0,0
2017,0,14,6,25.4,26.2,28.0,32.0,0,0
2017,0,15,6,25.9,26.2,27.0,32.0,0,0
2017,0,16,6,25.7,26.4,28.0,32.0,0,0
2017,0,17,6,23.8,25.0,27.6,32.0,0,0
2017,0,18,6,26.1,27.0,29.2,32.0,0,0
2017,0,19,6,26.0,27.0,29.4,32.0,0,0
2017,0,20,6,25.4,26.2,28.2,32.0,0,0
2017,0,21,6,25.0,26.4,29.8,32.0,0,0
2017,0,22,6,25.5,26.6,29.2,32.0,0,0
2017,0,23,6,26.2,27.0,29.0,32.0,0,0
2017,0,24,6,25.1,26.4,29.4,32.0,0,0
2017,0,25,6,23.5,24.0,25.0,32.0,0,0
2017,0,27,6,25.9,26.2,27.0,32.0,0,0
2017,0,28,6,25.5,25.8,26.6,32.0,0,0
2017,0,29,6,25.6,26.2,27.6,32.0,0,0
2017,0,30,6,25.6,26.6,29.0,32.0,0,0
2017,12,1,6,25.8,27.4,31.4,32.0,0,0
2017,12,2,6,25.3,26.6,29.8,32.0,0,0
2017,12,3,6,24.0,26.4,32.0,32.0,0,0
2017,12,4,6,25.2,27.0,31.4,32.0,0,0
2017,12,5,6,26.5,27.8,31.2,32.0,0,0
2017,12,6,6,26.1,27.0,31.4,32.0,0,0
2017,12,7,6,24.4,26.0,29.8,32.0,0,0
2017,12,8,6,24.7,25.4,27.0,32.0,0,0
2017,12,9,6,25.3,25.8,27.0,32.0,0,0
2017,12,10,6,25.1,25.6,26.8,32.0,0,0
2017,12,11,6,25.6,27.0,30.4,32.0,0,0
2017,12,12,6,25.3,26.0,27.6,32.0,0,0
2017,12,13,6,25.3,25.8,27.0,32.0,0,0
2017,12,14,6,25.4,26.6,29.6,32.0,0,0
2017,12,15,6,26.1,27.0,29.2,32.0,0,0
2017,12,16,6,25.8,27.0,30.0,32.0,0,0
2017,12,17,6,25.1,26.4,29.6,32.0,0,0
2017,12,18,6,25.4,27.0,31.0,32.0,0,0
2017,12,19,6,25.7,27.0,30.2,32.0,0,0
2017,12,20,6,25.5,27.0,30.6,32.0,0,0
2017,12,21,6,25.4,27.0,31.0,32.0,0,0
2017,12,22,6,26.1,27.4,30.6,32.0,0,0
2017,12,23,6,25.8,26.6,30.6,32.0,0,0
2017,12,24,6,26.2,27.2,29.8,32.0,0,0
2017,12,25,6,23.2,23.4,23.8,32.0,0,0
2017,12,26,6,25.4,26.2,28.2,32.0,0,0
2017,12,27,6,26.0,26.0,27.4,32.0,0,0
2017,12,28,6,25.5,26.0,27.2,32.0,0,0
2017,12,29,6,25.9,26.6,28.4,32.0,0,0
2017,12,30,6,25.9,27.0,29.8,32.0,0,0
2017,24,1,6,25.9,28.0,33.4,32.0,0,0
2017,24,2,6,25.9,28.0,33.4,32.0,0,0
2017,24,3,6,24.6,27.4,34.2,32.0,0,0
2017,24,4,6,25.0,27.6,34.0,32.0,0,0
2017,24,5,6,24.4,27.2,34.0,32.0,0,0
2017,24,6,6,24.8,27.6,34.4,32.0,0,0
2017,24,7,6,24.7,27.0,32.4,32.0,0,0
2017,24,8,6,24.6,26.4,30.6,32.0,0,0
2017,24,9,6,24.7,26.6,31.2,32.0,0,0
2017,24,10,6,25.7,26.6,28.8,32.0,0,0
2017,24,11,6,25.7,26.0,26.8,32.0,0,0
2017,24,12,6,25.8,27.0,30.0,32.0,0,0
2017,24,13,6,25.8,27.0,30.0,32.0,0,0
2017,24,14,6,25.4,27.0,31.0,32.0,0,0
2017,24,15,6,26.1,27.6,31.4,32.0,0,0
2017,24,16,6,26.4,28.0,32.2,32.0,0,0
2017,24,17,6,25.5,27.6,32.8,32.0,0,0
2017,24,18,6,25.4,27.6,33.0,32.0,0,0
2017,24,19,6,26.6,28.2,32.4,32.0,0,0
2017,24,20,6,25.5,27.6,32.8,32.0,0,0
2017,24,21,6,25.4,27.6,33.0,32.0,0,0
2017,24,22,6,25.6,27.6,32.6,32.0,0,0
2017,24,23,6,25.5,27.6,32.8,32.0,0,0
2017,24,24,6,25.6,27.4,31.8,32.0,0,0
2017,24,25,6,23.4,23.6,24.0,32.0,0,0
2017,24,26,6,23.7,25.4,29.2,32.0,0,0
2017,24,27,6,26.1,27.0,29.2,32.0,0,0
2017,24,28,6,25.5,26.0,27.2,32.0,0,0
2017,24,29,6,24.9,26.6,30.6,32.0,0,0
2017,24,30,6,26.3,27.6,31.0,32.0,0,0
2017,36,1,6,25.9,28.4,34.8,32.0,0,0
2017,36,2,6,25.9,28.0,33.4,32.0,0,0
2017,36,3,6,25.1,27.6,33.8,32.0,0,0
2017,36,4,6,24.9,27.6,34.2,32.0,0,0
2017,36,5,6,25.9,28.2,34.0,32.0,0,0
2017,36,6,6,25.2,28.0,35.0,32.0,0,0
2017,36,7,6,23.8,27.0,34.4,32.0,0,0
2017,36,8,6,24.5,26.8,32.2,32.0,0,0
2017,36,9,6,25.4,27.0,31.0,32.0,0,0
2017,36,10,6,25.0,26.4,29.8,32.0,0,0
2017,36,11,6,26.6,27.0,28.0,32.0,0,0
2017,36,12,6,26.5,28.0,31.8,32.0,0,0
2017,36,13,6,26.6,28.0,31.6,32.0,0,0
2017,36,14,6,25.6,27.8,33.2,32.0,0,0
2017,36,15,6,25.7,27.6,32.4,32.0,0,0
2017,36,16,6,25.6,27.8,33.4,32.0,0,0
2017,36,17,6,26.6,28.4,33.0,32.0,0,0
2017,36,18,6,25.2,27.6,33.4,32.0,0,0
2017,36,19,6,26.2,28.2,33.4,32.0,0,0
2017,36,20,6,25.4,27.6,33.0,32.0,0,0
2017,36,21,6,26.0,27.4,31.0,32.0,0,0
2017,36,22,6,24.7,26.6,31.0,32.0,0,0
2017,36,23,6,26.8,28.0,31.0,32.0,0,0
2017,36,24,6,25.7,27.6,32.4,32.0,0,0
2017,36,25,6,24.8,25.0,25.4,32.0,0,0
2017,36,26,6,24.4,26.0,29.8,32.0,0,0
2017,36,27,6,24.1,25.2,27.6,32.0,0,0
2017,36,28,6,25.9,26.6,28.4,32.0,0,0
2017,36,29,6,26.2,27.4,30.4,32.0,0,0
2017,36,30,6,25.7,27.2,30.8,32.0,0,0
2017,48,1,6,26.7,28.2,32.2,32.0,0,0
2017,48,2,6,25.6,27.2,31.2,32.0,0,0
2017,48,3,6,24.9,27.0,32.0,32.0,0,0
2017,48,4,6,25.7,28.0,33.8,32.0,0,0
2017,48,5,6,25.4,27.6,33.0,32.0,0,0
2017,48,6,6,25.5,27.6,32.8,32.0,0,0
2017,48,7,6,24.3,26.2,30.6,32.0,0,0
2017,48,8,6,24.6,26.6,31.4,32.0,0,0
2017,48,9,6,25.6,26.4,28.4,32.0,0,0
2017,48,10,6,24.8,26.4,30.2,32.0,0,0
2017,48,11,6,25.6,26.6,29.0,32.0,0,0
2017,48,12,6,26.1,27.2,30.0,32.0,0,0
2017,48,13,6,26.0,27.4,31.0,32.0,0,0
2017,48,14,6,26.7,28.2,32.2,32.0,0,0
2017,48,15,6,25.9,27.4,31.2,32.0,0,0
2017,48,16,6,26.4,28.0,32.0,32.0,0,0
2017,48,17,6,26.2,28.0,32.6,32.0,0,0
2017,48,18,6,25.7,27.6,32.4,32.0,0,0
2017,48,19,6,24.8,27.0,33.0,32.0,0,0
2017,48,20,6,25.7,27.6,32.4,32.0,0,0
2017,48,21,6,23.8,26.0,31.0,32.0,0,0
2017,48,22,6,25.9,26.6,28.2,32.0,0,0
2017,48,23,6,25.1,27.2,32.2,32.0,0,0
2017,48,24,6,25.4,27.0,30.8,32.0,0,0
2017,48,25,6,24.7,25.4,27.0,32.0,0,0
2017,48,26,6,25.5,26.0,27.2,32.0,0,0
2017,48,27,6,25.2,26.6,30.0,32.0,0,0
2017,48,28,6,25.1,25.4,26.2,32.0,0,0
2017,48,29,6,25.8,27.0,30.0,32.0,0,0
2017,48,30,6,24.9,26.2,29.2,32.0,0,0
2017,60,1,6,26.1,27.6,31.4,32.0,0,0
2017,60,2,6,26.3,27.6,31.0,32.0,0,0
2017,60,3,6,24.3,26.4,31.4,32.0,0,0
2017,60,4,6,26.0,27.4,31.0,32.0,0,0
2017,60,5,6,25.1,26.8,31.0,32.0,0,0
2017,60,6,6,25.3,27.0,31.2,32.0,0,0
2017,60,7,6,23.2,24.8,28.2,32.0,0,0
2017,60,8,6,24.8,26.2,29.6,32.0,0,0
2017,60,9,6,25.3,26.4,29.0,32.0,0,0
2017,60,10,6,25.1,26.0,28.2,32.0,0,0
2017,60,11,6,25.3,26.2,28.4,32.0,0,0
2017,60,12,6,26.5,27.4,29.8,32.0,0,0
2017,60,13,6,25.3,26.6,29.8,32.0,0,0
2017,60,14,6,26.2,27.4,30.4,32.0,0,0
2017,60,15,6,25.9,27.0,29.8,32.0,0,0
2017,60,16,6,26.2,27.4,30.4,32.0,0,0
2017,60,17,6,25.4,27.0,31.0,32.0,0,0
2017,60,18,6,25.4,27.0,31.0,32.0,0,0
2017,60,19,6,25.4,27.0,31.0,32.0,0,0
2017,60,20,6,24.8,26.6,30.8,32.0,0,0
2017,60,21,6,24.3,26.0,30.0,32.0,0,0
2017,60,22,6,24.7,26.0,29.0,32.0,0,0
2017,60,23,6,25.7,27.0,30.2,32.0,0,0
2017,60,24,6,25.0,27.2,30.4,32.0,0,0
2017,60,25,6,24.7,25.2,26.4,32.0,0,0
2017,60,26,6,25.5,26.0,27.2,32.0,0,0
2017,60,27,6,25.6,26.0,27.0,32.0,0,0
2017,60,28,6,25.7,26.0,26.8,32.0,0,0
2017,60,29,6,25.2,26.0,28.0,32.0,0,0
2017,60,30,6,25.5,26.6,29.2,32.0,0,0
2017,72,1,6,24.9,25.6,27.2,32.0,0,0
2017,72,2,6,25.7,27.2,31.0,32.0,0,0
2017,72,3,6,25.1,26.2,28.8,32.0,0,0
2017,72,4,6,25.4,27.0,31.0,32.0,0,0
2017,72,5,6,25.4,27.0,31.0,32.0,0,0
2017,72,6,6,25.4,27.0,31.0,32.0,0,0
2017,72,7,6,23.9,24.8,26.8,32.0,0,0
2017,72,8,6,25.0,26.0,28.4,32.0,0,0
2017,72,9,6,25.5,26.6,29.2,32.0,0,0
2017,72,10,6,25.2,26.0,27.8,32.0,0,0
2017,72,11,6,26.0,26.4,27.4,32.0,0,0
2017,72,12,6,22.7,23.2,24.2,32.0,0,0
2017,72,13,6,25.6,26.6,29.0,32.0,0,0
2017,72,14,6,26.1,26.8,28.6,32.0,0,0
2017,72,15,6,25.4,26.6,29.4,32.0,0,0
2017,72,16,6,26.0,27.2,30.2,32.0,0,0
2017,72,17,6,26.2,27.4,30.4,32.0,0,0
2017,72,18,6,25.5,26.8,30.0,32.0,0,0
2017,72,19,6,24.7,26.4,30.4,32.0,0,0
2017,72,20,6,25.1,26.6,30.2,32.0,0,0
2017,72,21,6,25.7,26.4,28.2,32.0,0,0
2017,72,22,6,26.0,26.6,28.0,32.0,0,0
2017,72,23,6,25.8,27.0,30.0,32.0,0,0
2017,72,24,6,25.6,27.0,30.4,32.0,0,0
2017,72,25,6,25.1,25.4,26.2,32.0,0,0
2017,72,26,6,25.3,26.4,29.0,32.0,0,0
2017,72,27,6,25.8,26.4,27.8,32.0,0,0
2017,72,28,6,25.3,25.6,26.4,32.0,0,0
2017,72,29,6,26.5,27.0,28.2,32.0,0,0
2017,72,30,6,25.1,26.4,29.4,32.0,0,0
2017,84,1,6,26.5,27.4,29.6,32.0,0,0
2017,84,2,6,26.3,26.6,27.4,32.0,0,0
2017,84,3,6,25.5,27.0,30.6,32.0,0,0
2017,84,4,6,25.2,26.4,29.2,32.0,0,0
2017,84,5,6,26.3,27.4,30.2,32.0,0,0
2017,84,6,6,25.6,27.0,30.4,32.0,0,0
2017,84,7,6,25.6,27.0,30.4,32.0,0,0
2017,84,8,6,23.9,24.4,25.4,32.0,0,0
2017,84,9,6,24.6,25.0,26.0,32.0,0,0
2017,84,10,6,23.7,24.2,25.4,32.0,0,0
2017,84,11,6,25.1,25.8,27.4,32.0,0,0
2017,84,12,6,25.2,25.6,26.6,32.0,0,0
2017,84,13,6,24.6,24.8,25.2,32.0,0,0
2017,84,14,6,25.8,26.6,28.6,32.0,0,0
2017,84,15,6,25.7,26.0,26.8,32.0,0,0
2017,84,16,6,26.2,27.0,29.0,32.0,0,0
2017,84,17,6,23.9,25.4,28.8,32.0,0,0
2017,84,18,6,25.5,26.8,30.0,32.0,0,0
2017,84,19,6,25.4,26.6,29.6,32.0,0,0
2017,84,20,6,24.8,26.4,30.2,32.0,0,0
2017,84,21,6,25.0,26.4,29.8,32.0,0,0
2017,84,22,6,25.7,26.8,29.4,32.0,0,0
2017,84,23,6,25.9,27.0,29.8,32.0,0,0
2017,84,24,6,25.6,26.8,29.8,32.0,0,0
2017,84,25,6,25.8,27.0,30.0,32.0,0,0
2017,84,26,6,25.3,25.6,26.2,32.0,0,0
2017,84,27,6,24.9,25.8,28.0,32.0,0,0
2017,84,28,6,25.9,26.4,27.6,32.0,0,0
2017,84,29,6,26.1,26.4,27.2,32.0,0,0
2017,84,30,6,26.5,27.0,28.2,32.0,0,0
2017,0,1,7,25.3,25.6,26.2,29.9,0,0
2017,0,3,7,25.9,26.6,28.2,29.9,0,0
2017,0,4,7,24.8,25.8,28.2,29.9,0,0
2017,0,6,7,25.2,26.2,28.6,29.9,0,0
2017,0,7,7,25.0,26.0,28.4,29.9,0,0
2017,0,8,7,25.0,26.0,28.4,29.9,0,0
2017,0,9,7,24.9,25.4,26.6,29.9,0,0
2017,0,10,7,25.3,26.0,27.6,29.9,0,0
2017,0,11,7,24.6,25.8,28.6,29.9,0,0
2017,0,12,7,24.0,25.4,28.6,29.9,0,0
2017,0,13,7,24.7,26.0,29.0,29.9,0,0
2017,0,14,7,24.9,26.0,28.6,29.9,0,0
2017,0,15,7,25.4,26.0,27.4,29.9,0,0
2017,0,16,7,24.9,25.8,28.0,29.9,0,0
2017,0,17,7,24.7,25.0,25.6,29.9,0,0
2017,0,18,7,24.9,25.2,25.8,29.9,0,0
2017,0,19,7,24.6,25.0,25.8,29.9,0,0
2017,0,20,7,25.2,25.6,26.6,29.9,0,0
2017,0,21,7,24.9,25.2,26.0,29.9,0,0
2017,0,22,7,24.9,25.2,25.8,29.9,0,0
2017,0,23,7,25.3,25.6,26.4,29.9,0,0
2017,0,24,7,25.2,26.0,28.0,29.9,0,0
2017,0,25,7,25.4,26.0,27.4,29.9,0,0
2017,0,26,7,24.9,25.8,28.0,29.9,0,0
2017,0,27,7,25.3,26.0,27.6,29.9,0,0
2017,0,28,7,25.4,26.2,28.0,29.9,0,0
2017,0,29,7,24.3,25.2,27.2,29.9,0,0
2017,0,30,7,24.4,25.4,27.6,29.9,0,0
2017,0,31,7,24.7,25.2,26.4,29.9,0,0
2017,12,1,7,25.7,26.0,26.8,29.9,0,0
2017,12,2,7,26.0,26.2,26.8,29.9,0,0
2017,12,3,7,26.1,27.0,29.2,29.9,0,0
2017,12,4,7,25.1,25.8,27.4,29.9,0,0
2017,12,5,7,25.8,26.8,29.2,29.9,0,0
2017,12,6,7,25.5,26.8,30.0,29.9,0,0
2017,12,7,7,25.7,26.8,29.6,29.9,0,0
