DATE,DPT,WBT,DBT,Normal_Temp,Heatwave,heatwave_days
25-03-17,21.075,23.675,28.925,32.6,0,0
26-03-17,20.65,23.925,30.225,32.6,0,0
27-03-17,19.1,23.45,31.3,32.6,1,0
28-03-17,24.725,26.225,29.825,32.6,0,0
29-03-17,25.0875,26.45,29.675,32.6,0,0
30-03-17,24.9625,26.25,29.35,32.6,0,0
31-03-17,22.9125,25.125,29.825,32.6,0,0
01-04-17,23.1125,24.775,28.425,33,0,0
02-04-17,22.8375,24.775,28.875,33,0,0
03-04-17,22.8625,24.85,29.1,33,0,0
04-04-17,23.5125,25.375,29.55,33,0,0
05-04-17,23.4375,25.35,29.625,33,0,0
06-04-17,23.6625,25.475,29.575,33,0,0
07-04-17,19.8375,22.75,27.85,33,0,0
08-04-17,18.325,21.625,27.525,33,0,0
09-04-17,18.625,22.625,29.65,33,0,0
10-04-17,20.475,23.85,30.1,33,0,0
11-04-17,24.6375,26.275,30.175,33,0,0
12-04-17,24.4,26.025,29.8,33,0,0
13-04-17,23.65,25.575,30,33,0,0
14-04-17,24.7,26.35,30.25,33,0,0
15-04-17,24.82857143,26.42857143,30.25714286,33,0,0
16-04-17,22.5625,25.025,30.275,33,0,0
17-04-17,24.47142857,26.11428571,29.97142857,33,0,0
18-04-17,23.275,25.6,30.6,33,0,0
19-04-17,24.6,26.3,30.3,33,0,0
20-04-17,24,25.775,29.85,33,0,0
21-04-17,23.7,25.65,30.1,33,0,0
22-04-17,23.5625,25.575,30.125,33,0,0
23-04-17,23.0125,25.275,30.225,33,0,0
24-04-17,22.2125,24.65,29.825,33,0,0
25-04-17,22.2125,24.525,29.425,33,0,0
26-04-17,22.65,24.625,28.85,33,0,0
27-04-17,22.825,24.95,29.6,33,0,0
28-04-17,23.35,25.15,29.125,33,0,0
29-04-17,23.0125,24.975,29.25,33,0,0
30-04-17,23.17142857,25.08571429,29.28571429,33,0,0
01-05-17,24.225,25.95,29.925,33.3,0,0
02-05-17,24.25,25.8,29.375,33.3,0,0
03-05-17,24.6625,26.175,29.7,33.3,0,0
04-05-17,25.0625,26.6,30.325,33.3,0,0
05-05-17,25.6,27.2,31.15,33.3,0,0
06-05-17,25.35,26.95,30.85,33.3,0,0
07-05-17,24.4875,26.375,30.825,33.3,0,0
08-05-17,24.9125,26.75,31.175,33.3,0,0
09-05-17,24.9,26.575,30.6,33.3,0,0
10-05-17,24.95,26.5,30.325,33.3,0,0
11-05-17,24.8875,26.575,30.625,33.3,0,0
12-05-17,25.6875,27.2,30.95,33.3,0,0
13-05-17,24.11428571,26.22857143,31.08571429,33.3,0,0
14-05-17,25.6875,27.3,31.3,33.3,0,0
15-05-17,24.7375,26.65,31.225,33.3,0,0
16-05-17,24.975,26.7,30.9625,33.3,0,0
17-05-17,25.1625,26.975,31.375,33.3,0,0
18-05-17,25.3,27,31.175,33.3,0,0
19-05-17,24.875,26.75,30.975,33.3,0,0
20-05-17,24.1625,26.2,30.925,33.3,0,0
21-05-17,23.2,25.6,30.975,33.3,0,0
22-05-17,24.3125,26.325,31.025,33.3,0,0
23-05-17,25.5875,27.25,31.375,33.3,0,0
24-05-17,25.92857143,27.34285714,30.88571429,33.3,0,0
25-05-17,25.85714286,27.45714286,31.45714286,33.3,0,0
26-05-17,25.1,26.975,31.525,33.3,0,0
27-05-17,25.025,26.975,31.7,33.3,0,0
28-05-17,25.45,27.325,31.975,33.3,0,0
29-05-17,26.0875,27.775,32.025,33.3,0,0
30-05-17,25.4125,27.175,31.475,33.3,0,0
31-05-17,26.0625,27.75,32,33.3,0,0
01-06-17,25.9625,27.45,31.225,32,0,0
02-06-17,25.9,27.225,30.6,32,0,0
03-06-17,24.8125,26.825,31.65,32,0,0
04-06-17,25.3625,27.2,31.725,32,0,0
05-06-17,25.6625,27.4,31.725,32,0,0
06-06-17,25.4625,27.275,32.025,32,0,0
07-06-17,24.4125,26.175,30.275,32,0,0
08-06-17,24.5875,25.85,28.825,32,0,0
09-06-17,25.1875,26.15,28.475,32,0,0
10-06-17,24.9125,25.775,27.825,32,0,0
11-06-17,25.6875,26.375,28.05,32,0,0
12-06-17,25.4,26.225,28.275,32,0,0
13-06-17,25.4375,26.35,28.6,32,0,0
14-06-17,25.825,27.075,30.2,32,0,0
15-06-17,25.8375,26.925,29.65,32,0,0
16-06-17,26.0375,27.35,30.65,32,0,0
17-06-17,25.3375,26.9,30.725,32,0,0
18-06-17,25.525,27.175,31.25,32,0,0
19-06-17,25.6,27.175,31.175,32,0,0
20-06-17,25.275,26.95,31.025,32,0,0
21-06-17,25.075,26.65,30.475,32,0,0
22-06-17,25.525,26.775,29.75,32,0,0
23-06-17,25.85,27.175,30.7,32,0,0
24-06-17,25.525,27.075,30.6,32,0,0
25-06-17,24.4,24.875,25.975,32,0,0
26-06-17,25.01428571,25.94285714,28.11428571,32,0,0
27-06-17,25.45,26.15,28,32,0,0
28-06-17,25.55,25.975,27.05,32,0,0
29-06-17,25.775,26.65,28.8,32,0,0
30-06-17,25.6875,26.825,29.575,32,0,0
01-07-17,25.3875,26.1,27.825,29.9,0,0
02-07-17,25.5,26.11428571,27.62857143,29.9,0,0
03-07-17,25.8375,26.925,29.55,29.9,0,0
04-07-17,25.1125,26.2375,29.05,29.9,0,0
05-07-17,25.61428571,26.8,29.71428571,29.9,0,0
06-07-17,25.3125,26.6,29.675,29.9,0,0
07-07-17,25.425,26.725,29.9,29.9,0,0
08-07-17,25.175,26.5,29.7,29.9,0,0
09-07-17,25.1375,26.2,28.75,29.9,0,0
10-07-17,25.3875,26.6,29.55,29.9,0,0
11-07-17,25.275,26.65,29.975,29.9,0,0
12-07-17,24.5125,26.15,29.9375,29.9,0,0
13-07-17,25.15,26.025,28.1,29.9,0,0
14-07-17,25.225,26.075,28.1,29.9,0,0
15-07-17,25.025,25.6,26.95,29.9,0,0
16-07-17,24.7125,25.775,28.275,29.9,0,0
17-07-17,24.6375,24.975,25.7,29.9,0,0
18-07-17,25.1,25.4,26.075,29.9,0,0
19-07-17,25.4125,25.825,26.8,29.9,0,0
20-07-17,25.525,26.075,27.45,29.9,0,0
21-07-17,25.5625,26.05,27.25,29.9,0,0
22-07-17,25.55,26.15,27.575,29.9,0,0
23-07-17,25.2625,26.1,28.125,29.9,0,0
24-07-17,25.2625,26.275,28.75,29.9,0,0
25-07-17,25.2625,26.2,28.425,29.9,0,0
26-07-17,25.325,26.25,28.525,29.9,0,0
27-07-17,25.3375,26.15,28.1,29.9,0,0
28-07-17,25.4375,26.325,28.45,29.9,0,0
29-07-17,25.24285714,26.34285714,29,29.9,0,0
30-07-17,24.775,25.8,28.2,29.9,0,0
31-07-17,25.225,26.075,28.1,29.9,0,0
01-08-17,25.3875,26.275,28.425,29.5,0,0
02-08-17,24.9,26.05,28.8,29.5,0,0
03-08-17,25.0875,26.15,28.675,29.5,0,0
04-08-17,25.15,26.4,29.375,29.5,0,0
05-08-17,24.9,26.2,29.1,29.5,0,0
06-08-17,24.7625,26.175,29.475,29.5,0,0
07-08-17,24.775,25.925,28.7,29.5,0,0
08-08-17,24.8625,26.125,29.15,29.5,0,0
09-08-17,24.775,26.075,29.1,29.5,0,0
10-08-17,24.625,25.975,29.175,29.5,0,0
11-08-17,24.6125,26.125,29.525,29.5,0,0
12-08-17,24.3625,25.85,29.05,29.5,0,0
13-08-17,24.525,25.575,28,29.5,0,0
14-08-17,24.9,25.5,26.85,29.5,0,0
15-08-17,24.925,25.575,27.025,29.5,0,0
16-08-17,24.95,25.95,28.325,29.5,0,0
17-08-17,24.6,25.9,28.925,29.5,0,0
18-08-17,25.0125,26.225,29.075,29.5,0,0
19-08-17,24.95,25.6,27.15,29.5,0,0
20-08-17,23.5,23.95,24.9,29.5,0,0
21-08-17,23.775,24.225,25.2,29.5,0,0
22-08-17,24.35,25.275,27.5,29.5,0,0
23-08-17,25.425,26.425,28.85,29.5,0,0
24-08-17,25.3375,26.325,28.725,29.5,0,0
25-08-17,25.15,25.65,26.825,29.5,0,0
26-08-17,25.225,25.8,27.175,29.5,0,0
27-08-17,25.4875,26.2,27.9,29.5,0,0
28-08-17,25.4125,25.725,26.425,29.5,0,0
29-08-17,24.55,24.875,25.45,29.5,0,0
30-08-17,24.85,25.55,27.2,29.5,0,0
31-08-17,24.7125,25.9,28.7,29.5,0,0
01-09-17,24.8375,25.925,28.45,30.2,0,0
02-09-17,24.8,25.875,28.375,30.2,0,0
03-09-17,25.0875,25.775,27.45,30.2,0,0
04-09-17,24.475,25.725,28.6,30.2,0,0
05-09-17,24.2,25.45,28.3375,30.2,0,0
06-09-17,24,25.4,28.6,30.2,0,0
07-09-17,24.35,25.7,28.85,30.2,0,0
08-09-17,25.5625,26.6,29.15,30.2,0,0
09-09-17,25.5625,26.55,28.925,30.2,0,0
10-09-17,25.8875,26.925,29.35,30.2,0,0
11-09-17,26.6,27.8,30.875,30.2,1,1
12-09-17,26.05,27.4,30.825,30.2,1,1
13-09-17,25.3875,26.2,28.25,30.2,0,0
14-09-17,25.425,26.35,28.575,30.2,0,0
15-09-17,24.825,25.7,27.6,30.2,0,0
16-09-17,25.175,25.9,27.6,30.2,0,0
17-09-17,24.65,25.375,27.05,30.2,0,0
18-09-17,24.15,25.45,28.425,30.2,0,0
19-09-17,24.8625,25.425,26.725,30.2,0,0
20-09-17,23.75714286,24.05714286,24.65714286,30.2,0,0
21-09-17,24.6625,25.275,26.7,30.2,0,0
22-09-17,24.125,25.175,27.55,30.2,0,0
23-09-17,24.25,25.5,28.375,30.2,0,0
24-09-17,24.4,25.525,28.1,30.2,0,0
25-09-17,24.3625,25.525,28.2,30.2,0,0
26-09-17,24.35,25.5,28.2,30.2,0,0
27-09-17,25.3,26.54285714,29.57142857,30.2,0,0
28-09-17,25.98333333,27.1,29.76666667,30.2,0,0
29-09-17,25.775,26.575,28.55,30.2,0,0
30-09-17,25.65714286,26.65714286,29.2,30.2,0,0
01-10-17,25.875,27.075,30,33.1,0,0
02-10-17,25.3125,26.675,29.9,33.1,0,0
03-10-17,24.95,26.375,29.75,33.1,0,0
04-10-17,24.8,26.625,30.925,33.1,0,0
05-10-17,25.425,26.9,30.5,33.1,0,0
06-10-17,24.04285714,25.8,29.77142857,33.1,0,0
07-10-17,25,25.925,28.2,33.1,0,0
08-10-17,24.5125,25.525,27.875,33.1,0,0
09-10-17,25.475,26.3,28.3,33.1,0,0
10-10-17,25.275,26.05,27.9,33.1,0,0
11-10-17,24.6875,25.575,27.625,33.1,0,0
12-10-17,24.8125,26.175,29.4,33.1,0,0
13-10-17,25.2875,26.3,28.725,33.1,0,0
14-10-17,25.325,26,27.625,33.1,0,0
15-10-17,25.58571429,26.25714286,27.91428571,33.1,0,0
16-10-17,26.0125,26.675,28.3,33.1,0,0
17-10-17,26.0125,26.825,28.85,33.1,0,0
18-10-17,25.15,26.275,28.975,33.1,0,0
19-10-17,24.525,25.7,28.45,33.1,0,0
20-10-17,23.6,25.025,28.2,33.1,0,0
21-10-17,24.8625,26.125,29.125,33.1,0,0
22-10-17,24.8875,26.225,29.35,33.1,0,0
23-10-17,24.425,25.825,29.075,33.1,0,0
24-10-17,19.55,22.775,28.65,33.1,0,0
25-10-17,18.925,22.3,28.175,33.1,0,0
26-10-17,19.1,22.675,29.075,33.1,0,0
27-10-17,22.025,24.0125,28.45,33.1,0,0
28-10-17,20.2125,23.125,28.65,33.1,0,0
29-10-17,19.975,22.9,28.4,33.1,0,0
30-10-17,18.35,22.025,28.45,33.1,0,0
31-10-17,17.4375,21.875,29.1,33.1,0,0
01-11-17,16.0125,20.85,28.75,33.4,0,0
02-11-17,14.85,20.425,28.975,33.4,0,0
03-11-17,15.025,20.275,28.4,33.4,0,0
04-11-17,15.3625,19.825,26.825,33.4,0,0
05-11-17,15.5875,20.4,28.125,33.4,0,0
06-11-17,18.5625,22.4,29.475,33.4,0,0
07-11-17,20,22.925,28.3,33.4,0,0
08-11-17,20.1375,22.85,28,33.4,0,0
09-11-17,17.9875,21.525,27.7,33.4,0,0
10-11-17,18.4875,21.95,28.075,33.4,0,0
11-11-17,18.475,21.75,27.425,33.4,0,0
12-11-17,14.375,19.3,26.375,33.4,0,0
13-11-17,16.2,19.875,25.65,33.4,0,0
14-11-17,17.2125,20.3,25.4,33.4,0,0
15-11-17,16.2375,19.825,25.525,33.4,0,0
16-11-17,16.4,19.85,25.4,33.4,0,0
17-11-17,16.35,20.125,25.85,33.4,0,0
18-11-17,17.625,20.725,26.025,33.4,0,0
19-11-17,16.725,20.425,26.675,33.4,0,0
20-11-17,19.8625,22.375,27.125,33.4,0,0
21-11-17,,,,,,0
22-11-17,21.125,23.4,28,33.4,0,0
23-11-17,15.975,20.1,26.7,33.4,0,0
24-11-17,17.2125,20.35,25.6,33.4,0,0
25-11-17,18.5625,21.225,25.95,33.4,0,0
26-11-17,18.7875,21.775,27.075,33.4,0,0
27-11-17,17.1875,20.725,26.575,33.4,0,0
28-11-17,17.76666667,20.56666667,25.3,33.4,0,0
29-11-17,17.15,20.225,25.325,33.4,0,0
30-11-17,15.525,19.6,25.975,33.4,0,0
01-12-17,15.475,19.8,26.575,31.9,0,0
02-12-17,16.3875,20.45,27.05,31.9,0,0
03-12-17,18.375,21.575,27.25,31.9,0,0
04-12-17,19.8625,22.35,26.95,31.9,0,0
05-12-17,21.08333333,21.6,22.6,31.9,0,0
06-12-17,21.6625,22.525,24.35,31.9,0,0
07-12-17,19.05,20.475,23,31.9,0,0
08-12-17,20.5875,21.9,24.375,31.9,0,0
09-12-17,22.9875,23.675,25.575,31.9,0,0
10-12-17,22.55,23.425,25.3,31.9,0,0
11-12-17,20.0875,21.65,24.5,31.9,0,0
12-12-17,18.54285714,20.17142857,23.04285714,31.9,0,0
13-12-17,16.65,19.025,22.825,31.9,0,0
14-12-17,15.9625,18.5,22.475,31.9,0,0
15-12-17,19.225,20.775,23.6,31.9,0,0
16-12-17,20.4125,22.075,25.3,31.9,0,0
17-12-17,19.1375,21.4,25.425,31.9,0,0
18-12-17,15.975,19.225,24.4,31.9,0,0
19-12-17,13.47142857,18.94285714,26.62857143,31.9,0,0
20-12-17,13.9625,18.325,24.45,31.9,0,0
21-12-17,14.6,18.62857143,24.48571429,31.9,0,0
22-12-17,15.8375,19.125,24.325,31.9,0,0
23-12-17,14.45,18.225,23.775,31.9,0,0
24-12-17,18.45,20.63333333,24.56666667,31.9,0,0
25-12-17,17.81428571,19.57142857,22.54285714,31.9,0,0
26-12-17,15.375,19.3,25.275,31.9,0,0
27-12-17,14.3125,18.35,24.375,31.9,0,0
28-12-17,14.825,18.075,22.95,31.9,0,0
29-12-17,16.225,18.65,23.075,31.9,0,0
30-12-17,16.1,18.65,22.725,31.9,0,0
31-12-17,16.4125,18.875,22.875,31.9,0,0
01-01-18,14.7,17.875,22.525,30.4,0,0
02-01-18,14.8375,17.425,21.275,30.4,0,0
03-01-18,17.7,19.575,22.725,30.4,0,0
04-01-18,17.425,19.55,23.125,30.4,0,0
05-01-18,16.3875,19.025,23.15,30.4,0,0
06-01-18,13.3125,17.0375,22.225,30.4,0,0
07-01-18,11.11428571,15.85714286,21.68571429,30.4,0,0
08-01-18,14.6,17.375,21.375,30.4,0,0
09-01-18,17.1625,19.4,23.1,30.4,0,0
10-01-18,16.75714286,19.37142857,23.6,30.4,0,0
11-01-18,15.82857143,19.82857143,26.28571429,30.4,0,0
12-01-18,17.28571429,20.51428571,25.91428571,30.4,0,0
13-01-18,18.35,21.375,26.75,30.4,0,0
14-01-18,20.1125,22.325,26.6,30.4,0,0
15-01-18,20.3875,22.45,26.45,30.4,0,0
16-01-18,18.6375,21.7,27.075,30.4,0,0
17-01-18,17.52857143,20.88571429,26.57142857,30.4,0,0
18-01-18,16.11428571,20.25714286,27.72857143,30.4,0,0
19-01-18,13.61428571,17.91428571,24,30.4,0,0
20-01-18,15.0625,18.75,24.45,30.4,0,0
21-01-18,15.975,19.3,24.65,30.4,0,0
22-01-18,16.6,19.675,24.475,30.4,0,0
23-01-18,16.5375,19.2,23.25,30.4,0,0
24-01-18,13.6625,17.3,22.35,30.4,0,0
25-01-18,14.4,17.875,22.95,30.4,0,0
26-01-18,13.9625,17.75,23.175,30.4,0,0
27-01-18,13.3125,17.375,23,30.4,0,0
28-01-18,12.825,17.1,22.825,30.4,0,0
29-01-18,16,19.51428571,24.97142857,30.4,0,0
30-01-18,13.6125,18.925,26.425,30.4,0,0
31-01-18,12.25,18,24.275,30.4,0,0
01-02-18,13.3,18.15,24.925,31.1,0,0
02-02-18,15.4,19.225,25.075,31.1,0,0
03-02-18,15.4375,19.1,24.85,31.1,0,0
04-02-18,15.2,18.975,24.85,31.1,0,0
05-02-18,16.8375,20,25,31.1,0,0
06-02-18,17.2,20.375,25.7,31.1,0,0
07-02-18,18.35,21.125,25.8,31.1,0,0
08-02-18,18.775,20.95,24.7,31.1,0,0
09-02-18,14.925,18.9,24.575,31.1,0,0
10-02-18,14.075,17.7,22.6,31.1,0,0
11-02-18,17.5875,19.8,23.825,31.1,0,0
12-02-18,15.2,18.3,22.9,31.1,0,0
13-02-18,16.325,18.65,23.075,31.1,0,0
14-02-18,16.55714286,20.25714286,26.54285714,31.1,0,0
15-02-18,16.3,21.075,29,31.1,0,0
16-02-18,15.975,20.45,27.575,31.1,0,0
17-02-18,13.2375,19,27.1,31.1,0,0
18-02-18,13.3,18.4625,27.0625,31.1,0,0
19-02-18,15.0625,19.3,25.8,31.1,0,0
20-02-18,17.8875,20.85,25.975,31.1,0,0
21-02-18,17.025,20.675,26.775,31.1,0,0
22-02-18,17.18333333,21.26666667,28.08333333,31.1,0,0
23-02-18,19.0375,21.85,26.9,31.1,0,0
24-02-18,16.45,20.525,27.325,31.1,0,0
25-02-18,16.1625,20.875,28.55,31.1,1,1
26-02-18,16.05,20.8,28.425,31.1,1,1
27-02-18,15.0875,20.225,28.425,31.1,1,1
28-02-18,16.6625,20.925,28.05,31.1,1,1
01-03-18,19.15,21.95,27.075,32.6,0,0
02-03-18,20.2875,22.8,27.675,32.6,0,0
03-03-18,21.37142857,23.48571429,27.25714286,32.6,0,0
04-03-18,22.0625,23.9125,27.7,32.6,0,0
05-03-18,19.375,22.125,27.25,32.6,0,0
06-03-18,17.9375,21.925,28.775,32.6,0,0
07-03-18,19.8,22.675,28.075,32.6,0,0
08-03-18,20.025,22.15,26.175,32.6,0,0
09-03-18,16.6625,20.475,26.675,32.6,0,0
10-03-18,20.3375,23.075,28.4,32.6,0,0
11-03-18,15.825,21.2,29.4,32.6,1,0
12-03-18,15.8125,20.75,28.775,32.6,0,0
13-03-18,10.28571429,18.88571429,29.88571429,32.6,0,0
14-03-18,11.2875,19.75,30.2,32.6,0,0
15-03-18,19.1375,22.125,27.525,32.6,0,0
16-03-18,18.65,21.9,27.725,32.6,0,0
17-03-18,19.775,22.775,28.225,32.6,0,0
18-03-18,21.01428571,23.48571429,28.22857143,32.6,0,0
19-03-18,20.1875,22.85,27.9,32.6,0,0
20-03-18,21.6,23.65,27.875,32.6,0,0
21-03-18,20.1,22.725,27.55,32.6,0,0
22-03-18,18.1625,21.3,26.575,32.6,0,0
23-03-18,19.825,22.05,26.25,32.6,0,0
24-03-18,21.0375,23.325,27.875,32.6,0,0
25-03-18,18.225,22.8,30.5,32.6,1,1
26-03-18,16.0875,22.325,30.9,32.6,1,1
27-03-18,24.6375,26,29.175,32.6,0,0
28-03-18,23.8,25.225,28.45,32.6,0,0
29-03-18,23.25,24.65,27.7,32.6,0,0
30-03-18,23.22857143,24.74285714,28.08571429,32.6,0,0
31-03-18,23.3,24.9,28.425,32.6,0,0
01-04-18,21.525,23.65,27.8,33,0,0
02-04-18,21.825,23.725,27.65,33,0,0
03-04-18,22.0625,23.9,27.775,33,0,0
04-04-18,22.775,24.65,28.7,33,0,0
05-04-18,23.1375,24.9,28.85,33,0,0
06-04-18,22.8,24.54285714,28.31428571,33,0,0
07-04-18,22.725,24.725,29.025,33,0,0
08-04-18,22.5375,24.45,28.575,33,0,0
09-04-18,20.775,23.5,28.8,33,0,0
10-04-18,21.675,24.25,29.175,33,0,0
11-04-18,23.25,25.175,29.3,33,0,0
12-04-18,23.6875,25.3,28.95,33,0,0
13-04-18,24.12857143,25.65714286,29.2,33,0,0
14-04-18,24.225,25.675,29.025,33,0,0
15-04-18,24.3,25.875,29.525,33,0,0
16-04-18,24.975,26.575,30.4,33,0,0
17-04-18,25.4375,27.275,31.775,33,0,0
18-04-18,25.1,27.1,31.925,33,0,0
19-04-18,23.2625,25.7,31.1,33,0,0
20-04-18,23.2125,25.375,30.25,33,0,0
21-04-18,24.2375,25.9,29.8,33,0,0
22-04-18,19.9,23.825,30.725,33,0,0
23-04-18,23.5625,25.45,29.7,33,0,0
24-04-18,23.3375,25.55,30.425,33,0,0
25-04-18,22.675,24.875,29.625,33,0,0
26-04-18,23.3125,25.075,28.975,33,0,0
27-04-18,23.4375,25.15,29.0125,33,0,0
28-04-18,23.8875,25.575,29.325,33,0,0
29-04-18,24.38571429,26.22857143,30.51428571,33,0,0
30-04-18,24.075,25.85,29.975,33,0,0
01-05-18,23.925,25.775,30.025,33.3,0,0
02-05-18,24.02857143,25.91428571,30.25714286,33.3,0,0
03-05-18,24.3875,26.175,30.4,33.3,0,0
04-05-18,24.55,26.325,30.5,33.3,0,0
05-05-18,24.2875,26.2,30.575,33.3,0,0
06-05-18,25.0625,26.675,30.55,33.3,0,0
07-05-18,23.7375,25.95,30.925,33.3,0,0
08-05-18,23.925,25.95,30.55,33.3,0,0
09-05-18,24.6375,26.45,30.725,33.3,0,0
10-05-18,25.425,27.05,31,33.3,0,0
11-05-18,24.7875,26.75,31.425,33.3,0,0
12-05-18,23.95,26.15,31.225,33.3,0,0
13-05-18,25,26.62857143,30.51428571,33.3,0,0
14-05-18,24.675,26.625,31.225,33.3,0,0
15-05-18,24.6625,26.525,30.95,33.3,0,0
16-05-18,25.0875,26.775,30.85,33.3,0,0
17-05-18,26.075,27.65,31.65,33.3,0,0
18-05-18,25.65,27.425,31.8,33.3,0,0
19-05-18,25.575,27.3,31.55,33.3,0,0
20-05-18,25.07142857,27.02857143,31.8,33.3,0,0
21-05-18,24.6875,26.75,31.625,33.3,0,0
22-05-18,24.9125,26.75,31.175,33.3,0,0
23-05-18,25.075,26.8,30.925,33.3,0,0
24-05-18,24.7625,26.825,31.75,33.3,0,0
25-05-18,24.7875,26.65,31.1,33.3,0,0
26-05-18,25.675,27.325,31.425,33.3,0,0
27-05-18,26.5,27.95,31.675,33.3,0,0
28-05-18,25.7875,27.4,31.425,33.3,0,0
29-05-18,25.6,27.375,31.8,33.3,0,0
30-05-18,25.54285714,27.31428571,31.68571429,33.3,0,0
31-05-18,25.3,27.325,32.275,33.3,0,0
01-06-18,25.85,27.725,32.3375,32,0,0
02-06-18,25.475,27.125,31.25,32,0,0
03-06-18,24.9625,26.5,30.2,32,0,0
04-06-18,24.9625,26.425,30.025,32,0,0
05-06-18,24.425,25.925,29.4,32,0,0
06-06-18,26.24285714,27.8,31.77142857,32,0,0
07-06-18,26.425,27,28.45,32,0,0
08-06-18,26.5,27.675,30.7,32,0,0
09-06-18,26.1125,26.5,27.45,32,0,0
10-06-18,26.87142857,28.02857143,31,32,0,0
11-06-18,26.75,28.05,31.45,32,0,0
12-06-18,26.0375,27.525,31.25,32,0,0
13-06-18,25.725,27.35,31.425,32,0,0
14-06-18,25.42857143,26.97142857,30.77142857,32,0,0
15-06-18,24.5875,26.5,30.975,32,0,0
16-06-18,24.95,25.725,27.55,32,0,0
17-06-18,25.2125,25.775,27.075,32,0,0
18-06-18,24.9875,25.85,27.9,32,0,0
19-06-18,25.5125,26.575,29.25,32,0,0
20-06-18,25.8625,27.1,30.175,32,0,0
21-06-18,25.4875,26.95,30.5,32,0,0
22-06-18,25.875,27.225,30.725,32,0,0
23-06-18,24.3,24.88571429,26.14285714,32,0,0
24-06-18,24.625,25.025,25.925,32,0,0
25-06-18,25.32857143,25.97142857,27.48571429,32,0,0
26-06-18,25.125,26.3,29.075,32,0,0
27-06-18,25.45,26.825,30.175,32,0,0
28-06-18,25.0875,25.65,27.025,32,0,0
29-06-18,25.5625,26.2,27.7,32,0,0
30-06-18,24.6125,25.75,28.4,32,0,0
01-07-18,24.025,25.6,29.175,29.9,0,0
02-07-18,24.85,25.575,27.45,29.9,0,0
03-07-18,24.65,25.025,25.825,29.9,0,0
04-07-18,24.85,25.725,27.775,29.9,0,0
05-07-18,26.075,26.825,28.7,29.9,0,0
06-07-18,25.9875,26.8,28.8,29.9,0,0
07-07-18,25.575,26.2,27.45,29.9,0,0
08-07-18,24.7875,25.1,25.8,29.9,0,0
09-07-18,24.3375,24.6,25.125,29.9,0,0
10-07-18,24.9,25.225,25.975,29.9,0,0
11-07-18,25.775,26.55,28.475,29.9,0,0
12-07-18,25.1375,26.225,28.825,29.9,0,0
13-07-18,25.3375,26.225,28.325,29.9,0,0
14-07-18,25.6125,26.325,28.025,29.9,0,0
15-07-18,25.1625,25.725,27.05,29.9,0,0
16-07-18,25.325,26,27.5,29.9,0,0
17-07-18,25.0125,25.825,27.725,29.9,0,0
18-07-18,24.6125,25.85,28.225,29.9,0,0
19-07-18,25.0875,26.05,28.525,29.9,0,0
20-07-18,24.85714286,25.8,27.97142857,29.9,0,0
21-07-18,24.8625,25.7,27.675,29.9,0,0
22-07-18,25.075,25.875,27.75,29.9,0,0
23-07-18,24.8375,25.65,27.8625,29.9,0,0
24-07-18,24.9875,25.925,28.15,29.9,0,0
25-07-18,24.5375,25.75,28.575,29.9,0,0
26-07-18,24.5,25.575,28.175,29.9,0,0
27-07-18,24.7,25.7,27.975,29.9,0,0
28-07-18,24.975,26.1,28.75,29.9,0,0
29-07-18,25.0875,26.125,28.8,29.9,0,0
30-07-18,24.5,25.85,29.025,29.9,0,0
31-07-18,24.3375,25.75,29.05,29.9,0,0
01-08-18,24.8625,26.05,28.825,29.5,0,0
02-08-18,24.6625,25.925,28.775,29.5,0,0
03-08-18,24.9875,25.975,28.3,29.5,0,0
04-08-18,24.4875,25.425,27.55,29.5,0,0
05-08-18,24.175,25.5,28.5,29.5,0,0
06-08-18,24.05,25.175,27.675,29.5,0,0
07-08-18,24.25,25.525,28.45,29.5,0,0
08-08-18,24.4125,25.625,28.425,29.5,0,0
09-08-18,24.45714286,25.48571429,27.8,29.5,0,0
10-08-18,24.7625,25.725,28.025,29.5,0,0
11-08-18,24.7875,25.7,27.8,29.5,0,0
12-08-18,24.325,25.15,27.075,29.5,0,0
13-08-18,24.3125,25.25,27.125,29.5,0,0
14-08-18,24.65,25.775,28.35,29.5,0,0
15-08-18,24.5,25.425,27.55,29.5,0,0
16-08-18,24.625,25.4,27.15,29.5,0,0
17-08-18,24.275,25.2,27.35,29.5,0,0
18-08-18,24.4125,25.25,27.175,29.5,0,0
19-08-18,24.31428571,25.37142857,27.8,29.5,0,0
20-08-18,24.15,24.93333333,26.7,29.5,0,0
21-08-18,24.2875,24.8875,26.7,29.5,0,0
22-08-18,24.78571429,25.48571429,27.11428571,29.5,0,0
23-08-18,24.4375,25.275,27.2,29.5,0,0
24-08-18,24.25,25.35,27.575,29.5,0,0
25-08-18,23.95,25.05,27.5,29.5,0,0
26-08-18,24.2875,25.1,27,29.5,0,0
27-08-18,24.2,25.175,27.05,29.5,0,0
28-08-18,23.8125,24.725,26.75,29.5,0,0
29-08-18,23.975,25.325,28.35,29.5,0,0
30-08-18,24.1625,25.25,27.875,29.5,0,0
31-08-18,23.6625,25.05,28.175,29.5,0,0
01-09-18,24.1,25.35,28.175,30.2,0,0
02-09-18,23.8,24.95,27.525,30.2,0,0
03-09-18,23.7375,24.975,28,30.2,0,0
04-09-18,23.5375,25.025,28.325,30.2,0,0
