,YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
32093,2021,0,8,11,,,26.06542,33.4
32094,2021,0,9,11,,,25.94824,33.4
32095,2021,0,10,11,,,26.2319,33.4
32096,2021,0,11,11,,,26.03658,33.4
32097,2021,0,12,11,,,25.94283,33.4
32098,2021,0,13,11,,,25.7397,33.4
32099,2021,0,14,11,,,26.5106,33.4
32100,2021,0,15,11,,,26.48327,33.4
32101,2021,0,16,11,,,26.3739,33.4
32102,2021,0,17,11,,,26.22936,33.4
32103,2021,0,18,11,,,26.85763,33.4
32104,2021,0,19,11,,,26.58615,33.4
32105,2021,0,20,11,,,26.0881,33.4
32106,2021,0,21,11,,,26.08615,33.4
32107,2021,0,22,11,,,27.88198,33.4
32108,2021,0,23,11,,,26.95034,33.4
32109,2021,0,24,11,,,26.91714,33.4
32110,2021,0,25,11,,,26.2023,33.4
32111,2021,0,26,11,,,27.55508,33.4
32112,2021,0,27,11,,,26.99453,33.4
32113,2021,0,28,11,,,26.5297,33.4
32114,2021,0,29,11,,,26.21914,33.4
32115,2021,0,30,11,,,27.74465,33.4
32116,2021,12,1,11,,,27.7349,33.4
32117,2021,12,2,11,,,26.94387,33.4
32118,2021,12,3,11,,,26.89504,33.4
32119,2021,12,4,11,,,26.96786,33.4
32120,2021,12,5,11,,,26.72762,33.4
32121,2021,12,6,11,,,26.6573,33.4
32122,2021,12,7,11,,,26.26864,33.4
32123,2021,12,8,11,,,26.77328,33.4
32124,2021,12,9,11,,,26.32797,33.4
32125,2021,12,10,11,,,26.2557,33.4
32126,2021,12,11,11,,,25.8475,33.4
32127,2021,12,12,11,,,26.23794,33.4
32128,2021,12,13,11,,,26.00552,33.4
32129,2021,12,14,11,,,25.77114,33.4
32130,2021,12,15,11,,,25.4567,33.4
32131,2021,12,16,11,,,26.51333,33.4
32132,2021,12,17,11,,,26.2848,33.4
32133,2021,12,18,11,,,25.82583,33.4
32134,2021,12,19,11,,,25.73403,33.4
32135,2021,12,20,11,,,26.60732,33.4
32136,2021,12,21,11,,,26.54678,33.4
32137,2021,12,22,11,,,26.16396,33.4
32138,2021,12,23,11,,,26.06436,33.4
32139,2021,12,24,11,,,27.8007,33.4
32140,2021,12,25,11,,,27.4472,33.4
32141,2021,12,26,11,,,27.12103,33.4
32142,2021,12,27,11,,,26.6132,33.4
32143,2021,12,28,11,,,29.05203,33.4
32144,2021,12,29,11,,,27.95242,33.4
32145,2021,12,30,11,,,27.76492,33.4
32146,2021,24,1,11,,,26.70828,33.4
32147,2021,24,2,11,,,28.26992,33.4
32148,2021,24,3,11,,,27.93594,33.4
32149,2021,24,4,11,,,27.0922,33.4
32150,2021,24,5,11,,,26.725,33.4
32151,2021,24,6,11,,,27.50784,33.4
32152,2021,24,7,11,,,26.97463,33.4
32153,2021,24,8,11,,,26.86526,33.4
32154,2021,24,9,11,,,26.43362,33.4
32155,2021,24,10,11,,,27.24032,33.4
32156,2021,24,11,11,,,27.0079,33.4
32157,2021,24,12,11,,,26.53524,33.4
32158,2021,24,13,11,,,26.30477,33.4
32159,2021,24,14,11,,,26.6753,33.4
32160,2021,24,15,11,,,26.42138,33.4
32161,2021,24,16,11,,,25.67724,33.4
32162,2021,24,17,11,,,25.60888,33.4
32163,2021,24,18,11,,,26.56356,33.4
32164,2021,24,19,11,,,26.0948,33.4
32165,2021,24,20,11,,,26.03622,33.4
32166,2021,24,21,11,,,25.74325,33.4
32167,2021,24,22,11,,,26.94436,33.4
32168,2021,24,23,11,,,26.85842,33.4
32169,2021,24,24,11,,,26.3096,33.4
32170,2021,24,25,11,,,26.02053,33.4
32171,2021,24,26,11,,,28.8976,33.4
32172,2021,24,27,11,,,28.28237,33.4
32173,2021,24,28,11,,,27.93472,33.4
32174,2021,24,29,11,,,26.7941,33.4
32175,2021,24,30,11,,,28.8576,33.4
32176,2021,36,1,11,,,28.299,33.4
32177,2021,36,2,11,,,27.9533,33.4
32178,2021,36,3,11,,,26.9572,33.4
32179,2021,36,4,11,,,29.15875,33.4
32180,2021,36,5,11,,,28.42828,33.4
32181,2021,36,6,11,,,28.36968,33.4
32182,2021,36,7,11,,,27.54742,33.4
32183,2021,36,8,11,,,27.67242,33.4
32184,2021,36,9,11,,,27.66656,33.4
32185,2021,36,10,11,,,26.61382,33.4
32186,2021,36,11,11,,,26.5982,33.4
32187,2021,36,12,11,,,27.4085,33.4
32188,2021,36,13,11,,,26.99444,33.4
32189,2021,36,14,11,,,26.38116,33.4
32190,2021,36,15,11,,,26.0257,33.4
32191,2021,36,16,11,,,26.86926,33.4
32192,2021,36,17,11,,,26.32043,33.4
32193,2021,36,18,11,,,26.04308,33.4
32194,2021,36,19,11,,,30.37844,33.4
32195,2021,36,20,11,,,28.80813,33.4
32196,2021,36,21,11,,,28.689,33.4
32197,2021,36,22,11,,,26.78274,33.4
32198,2021,36,23,11,,,29.38546,33.4
32199,2021,36,24,11,,,28.64913,33.4
32200,2021,36,25,11,,,28.33468,33.4
32201,2021,36,26,11,,,27.38156,33.4
32202,2021,36,27,11,,,27.29864,33.4
32203,2021,36,28,11,,,27.23028,33.4
32204,2021,36,29,11,,,26.992,33.4
32205,2021,36,30,11,,,26.9627,33.4
32206,2021,48,1,11,,,26.81732,33.4
32207,2021,48,2,11,,,26.68255,33.4
32208,2021,48,3,11,,,26.45208,33.4
32209,2021,48,4,11,,,26.21185,33.4
32210,2021,48,5,11,,,25.8415,33.4
32211,2021,48,6,11,,,25.73602,33.4
32212,2021,48,7,11,,,25.49578,33.4
32213,2021,48,8,11,,,25.28875,33.4
32214,2021,48,9,11,,,26.5132,33.4
32215,2021,48,10,11,,,26.09915,33.4
32216,2021,48,11,11,,,25.96438,33.4
32217,2021,48,12,11,,,25.6265,33.4
32218,2021,48,13,11,,,26.7652,33.4
32219,2021,48,14,11,,,26.7437,33.4
32220,2021,48,15,11,,,26.06597,33.4
32221,2021,48,16,11,,,25.95074,33.4
32222,2021,48,17,11,,,28.98147,33.4
32223,2021,48,18,11,,,28.01663,33.4
32224,2021,48,19,11,,,28.001,33.4
32225,2021,48,20,11,,,26.626,33.4
32226,2021,48,21,11,,,29.5815,33.4
32227,2021,48,22,11,,,28.5073,33.4
32228,2021,48,23,11,,,28.49362,33.4
32229,2021,48,24,11,,,27.28073,33.4
32230,2021,48,25,11,,,29.00173,33.4
32231,2021,48,26,11,,,28.50955,33.4
32232,2021,48,27,11,,,28.08962,33.4
32233,2021,48,28,11,,,27.52908,33.4
32234,2021,48,29,11,,,28.03237,33.4
32235,2021,48,30,11,,,27.57925,33.4
32236,2021,60,1,11,,,27.2609,33.4
32237,2021,60,2,11,,,27.1066,33.4
32238,2021,60,3,11,,,27.40942,33.4
32239,2021,60,4,11,,,27.4055,33.4
32240,2021,60,5,11,,,26.63207,33.4
32241,2021,60,6,11,,,26.52465,33.4
32242,2021,60,7,11,,,27.06484,33.4
32243,2021,60,8,11,,,26.81875,33.4
32244,2021,60,9,11,,,25.89883,33.4
32245,2021,60,10,11,,,25.7914,33.4
32246,2021,60,11,11,,,26.58172,33.4
32247,2021,60,12,11,,,26.55633,33.4
32248,2021,60,13,11,,,25.74774,33.4
32249,2021,60,14,11,,,25.73406,33.4
32250,2021,60,15,11,,,26.85293,33.4
32251,2021,60,16,11,,,26.7963,33.4
32252,2021,60,17,11,,,26.77676,33.4
32253,2021,60,18,11,,,26.77285,33.4
32254,2021,60,19,11,,,29.28304,33.4
32255,2021,60,20,11,,,28.19515,33.4
32256,2021,60,21,11,,,28.0721,33.4
32257,2021,60,22,11,,,26.68734,33.4
32258,2021,60,23,11,,,29.31246,33.4
32259,2021,60,24,11,,,27.93942,33.4
32260,2021,60,25,11,,,27.9199,33.4
32261,2021,60,26,11,,,26.83395,33.4
32262,2021,60,27,11,,,27.96163,33.4
32263,2021,60,28,11,,,27.30734,33.4
32264,2021,60,29,11,,,27.1296,33.4
32265,2021,60,30,11,,,26.59054,33.4
32266,2021,72,1,11,,,27.05822,33.4
32267,2021,72,2,11,,,26.86486,33.4
32268,2021,72,3,11,,,26.71838,33.4
32269,2021,72,4,11,,,26.46838,33.4
32270,2021,72,5,11,,,26.99648,33.4
32271,2021,72,6,11,,,26.9789,33.4
32272,2021,72,7,11,,,26.2875,33.4
32273,2021,72,8,11,,,26.24453,33.4
32274,2021,72,9,11,,,26.911,33.4
32275,2021,72,10,11,,,26.78015,33.4
32276,2021,72,11,11,,,26.05163,33.4
32277,2021,72,12,11,,,25.87585,33.4
32278,2021,72,13,11,,,26.56158,33.4
32279,2021,72,14,11,,,26.37213,33.4
32280,2021,72,15,11,,,25.85455,33.4
32281,2021,72,16,11,,,25.69634,33.4
32282,2021,72,17,11,,,26.8243,33.4
32283,2021,72,18,11,,,26.73837,33.4
32284,2021,72,19,11,,,26.31844,33.4
32285,2021,72,20,11,,,26.0782,33.4
32286,2021,72,21,11,,,28.29058,33.4
32287,2021,72,22,11,,,27.85308,33.4
32288,2021,72,23,11,,,27.4859,33.4
32289,2021,72,24,11,,,26.8355,33.4
32290,2021,72,25,11,,,28.33813,33.4
32291,2021,72,26,11,,,27.93774,33.4
32292,2021,72,27,11,,,27.48657,33.4
32293,2021,72,28,11,,,26.63696,33.4
32294,2021,72,29,11,,,27.02688,33.4
32295,2021,72,30,11,,,26.8921,33.4
32296,2021,84,1,11,,,26.4546,33.4
32297,2021,84,2,11,,,26.33547,33.4
32298,2021,84,3,11,,,26.76754,33.4
32299,2021,84,4,11,,,26.5156,33.4
32300,2021,84,5,11,,,26.28707,33.4
32301,2021,84,6,11,,,26.24215,33.4
32302,2021,84,7,11,,,26.7078,33.4
32303,2021,84,8,11,,,26.5652,33.4
32304,2021,84,9,11,,,26.09646,33.4
32305,2021,84,10,11,,,25.9402,33.4
32306,2021,84,11,11,,,26.49792,33.4
32307,2021,84,12,11,,,26.40612,33.4
32308,2021,84,13,11,,,25.9237,33.4
32309,2021,84,14,11,,,25.82018,33.4
32310,2021,84,15,11,,,26.8852,33.4
32311,2021,84,16,11,,,26.7133,33.4
32312,2021,84,17,11,,,26.41058,33.4
32313,2021,84,18,11,,,26.3383,33.4
32314,2021,84,19,11,,,26.85873,33.4
32315,2021,84,20,11,,,26.66537,33.4
32316,2021,84,21,11,,,26.38998,33.4
32317,2021,84,22,11,,,26.32552,33.4
32318,2021,84,23,11,,,27.033,33.4
32319,2021,84,24,11,,,26.93536,33.4
32320,2021,84,25,11,,,26.89044,33.4
32321,2021,84,26,11,,,26.75958,33.4
32322,2021,84,27,11,,,28.1862,33.4
32323,2021,84,28,11,,,27.78582,33.4
32324,2021,84,29,11,,,27.4577,33.4
32325,2021,84,30,11,,,26.96356,33.4
32326,2021,0,1,12,,,27.33013,31.9
32327,2021,0,2,12,,,27.11138,31.9
32328,2021,0,3,12,,,27.02935,31.9
32329,2021,0,4,12,,,27.00982,31.9
32330,2021,0,5,12,,,26.7163,31.9
32331,2021,0,6,12,,,26.64013,31.9
32332,2021,0,7,12,,,26.4292,31.9
32333,2021,0,8,12,,,26.396,31.9
32334,2021,0,9,12,,,26.17767,31.9
32335,2021,0,10,12,,,26.0097,31.9
32336,2021,0,11,12,,,25.90032,31.9
32337,2021,0,12,12,,,25.72845,31.9
32338,2021,0,13,12,,,26.0018,31.9
32339,2021,0,14,12,,,25.6307,31.9
32340,2021,0,16,12,,,25.4979,31.9
32341,2021,0,17,12,,,25.25765,31.9
32342,2021,0,18,12,,,26.12753,31.9
32343,2021,0,19,12,,,26.10214,31.9
32344,2021,0,20,12,,,25.9537,31.9
32345,2021,0,21,12,,,25.9244,31.9
32346,2021,0,22,12,,,27.1888,31.9
32347,2021,0,23,12,,,26.9349,31.9
32348,2021,0,24,12,,,26.6771,31.9
32349,2021,0,25,12,,,26.38412,31.9
32350,2021,0,26,12,,,29.4482,31.9
32351,2021,0,27,12,,,29.02438,31.9
32352,2021,0,28,12,,,27.8447,31.9
32353,2021,0,29,12,,,27.2978,31.9
32354,2021,0,30,12,,,30.68252,31.9
32355,2021,0,31,12,,,29.6161,31.9
32356,2021,12,1,12,,,28.62588,31.9
32357,2021,12,2,12,,,27.60244,31.9
32358,2021,12,3,12,,,29.32784,31.9
32359,2021,12,4,12,,,28.56027,31.9
32360,2021,12,5,12,,,28.3669,31.9
32361,2021,12,6,12,,,27.6677,31.9
32362,2021,12,7,12,,,27.36044,31.9
32363,2021,12,8,12,,,26.9405,31.9
32364,2021,12,9,12,,,26.9405,31.9
32365,2021,12,10,12,,,26.72567,31.9
32366,2021,12,11,12,,,27.0292,31.9
32367,2021,12,12,12,,,27.0214,31.9
32368,2021,12,13,12,,,26.4374,31.9
32369,2021,12,14,12,,,26.34365,31.9
32370,2021,12,15,12,,,26.71688,31.9
32371,2021,12,16,12,,,26.64657,31.9
32372,2021,12,17,12,,,25.97665,31.9
32373,2021,12,18,12,,,25.74813,31.9
32374,2021,12,19,12,,,26.56326,31.9
32375,2021,12,20,12,,,26.44412,31.9
32376,2021,12,21,12,,,25.56326,31.9
32377,2021,12,22,12,,,25.50466,31.9
32378,2021,12,23,12,,,27.54672,31.9
32379,2021,12,24,12,,,27.3221,31.9
32380,2021,12,25,12,,,27.30844,31.9
32381,2021,12,26,12,,,26.80844,31.9
32382,2021,12,27,12,,,30.63522,31.9
32383,2021,12,28,12,,,29.96725,31.9
32384,2021,12,29,12,,,28.95748,31.9
32385,2021,12,30,12,,,27.87936,31.9
32386,2021,12,31,12,,,32.0239,31.9
32387,2021,24,1,12,,,30.3657,31.9
32388,2021,24,2,12,,,29.7485,31.9
32389,2021,24,3,12,,,28.07858,31.9
32390,2021,24,4,12,,,29.76287,31.9
32391,2021,24,5,12,,,28.96404,31.9
32392,2021,24,6,12,,,28.74725,31.9
32393,2021,24,7,12,,,27.966,31.9
32394,2021,24,8,12,,,28.16796,31.9
32395,2021,24,9,12,,,28.11328,31.9
32396,2021,24,10,12,,,28.08007,31.9
32397,2021,24,11,12,,,28.07617,31.9
32398,2021,24,12,12,,,27.93966,31.9
32399,2021,24,13,12,,,27.78927,31.9
32400,2021,24,14,12,,,27.75216,31.9
32401,2021,24,15,12,,,27.38497,31.9
32402,2021,24,16,12,,,27.86562,31.9
32403,2021,24,17,12,,,27.4496,31.9
32404,2021,24,18,12,,,27.1293,31.9
32405,2021,24,19,12,,,26.91055,31.9
32406,2021,24,20,12,,,27.45614,31.9
32407,2021,24,21,12,,,27.15927,31.9
32408,2021,24,22,12,,,26.80575,31.9
32409,2021,24,23,12,,,26.64364,31.9
32410,2021,24,24,12,,,27.45522,31.9
32411,2021,24,25,12,,,27.21694,31.9
32412,2021,24,26,12,,,27.01968,31.9
32413,2021,24,27,12,,,26.86733,31.9
32414,2021,24,28,12,,,28.94924,31.9
32415,2021,24,29,12,,,28.85354,31.9
32416,2021,24,30,12,,,28.30667,31.9
32417,2021,24,31,12,,,28.17776,31.9
32418,2021,36,1,12,,,30.4084,31.9
32419,2021,36,2,12,,,30.18185,31.9
32420,2021,36,3,12,,,28.80685,31.9
32421,2021,36,4,12,,,28.50607,31.9
32422,2021,36,5,12,,,29.77047,31.9
32423,2021,36,6,12,,,29.3154,31.9
32424,2021,36,7,12,,,28.90133,31.9
32425,2021,36,8,12,,,28.12594,31.9
32426,2021,36,9,12,,,27.96972,31.9
32427,2021,36,10,12,,,27.58495,31.9
32428,2021,36,11,12,,,27.3662,31.9
32429,2021,36,12,12,,,27.05956,31.9
32430,2021,36,13,12,,,27.68096,31.9
32431,2021,36,14,12,,,27.14776,31.9
32432,2021,36,15,12,,,26.7884,31.9
32433,2021,36,16,12,,,26.57745,31.9
32434,2021,36,17,12,,,27.48715,31.9
32435,2021,36,18,12,,,27.07504,31.9
32436,2021,36,19,12,,,26.09652,31.9
32437,2021,36,20,12,,,25.8895,31.9
32438,2021,36,21,12,,,27.15344,31.9
32439,2021,36,22,12,,,27.0929,31.9
32440,2021,36,23,12,,,26.4347,31.9
32441,2021,36,24,12,,,26.1671,31.9
32442,2021,36,25,12,,,27.45156,31.9
32443,2021,36,26,12,,,27.2621,31.9
32444,2021,36,27,12,,,27.25625,31.9
32445,2021,36,28,12,,,27.1879,31.9
32446,2021,36,29,12,,,31.38674,31.9
32447,2021,36,30,12,,,30.6719,31.9
32448,2021,36,31,12,,,29.72268,31.9
32449,2021,48,1,12,,,28.76956,31.9
32450,2021,48,2,12,,,32.78964,31.9
32451,2021,48,3,12,,,31.15096,31.9
32452,2021,48,4,12,,,30.59823,31.9
32453,2021,48,5,12,,,29.15292,31.9
32454,2021,48,6,12,,,29.5428,31.9
32455,2021,48,7,12,,,29.24594,31.9
32456,2021,48,8,12,,,29.201,31.9
32457,2021,48,9,12,,,28.51156,31.9
32458,2021,48,10,12,,,28.4568,31.9
32459,2021,48,11,12,,,28.13064,31.9
32460,2021,48,12,12,,,27.7283,31.9
32461,2021,48,13,12,,,27.5525,31.9
32462,2021,48,14,12,,,27.9307,31.9
32463,2021,48,15,12,,,27.77834,31.9
32464,2021,48,16,12,,,27.2764,31.9
32465,2021,48,17,12,,,27.16506,31.9
32466,2021,48,18,12,,,27.65737,31.9
32467,2021,48,19,12,,,27.4308,31.9
32468,2021,48,20,12,,,26.5148,31.9
32469,2021,48,21,12,,,26.21792,31.9
32470,2021,48,22,12,,,28.20123,31.9
32471,2021,48,23,12,,,27.64654,31.9
32472,2021,48,24,12,,,27.30084,31.9
32473,2021,48,25,12,,,26.75005,31.9
32474,2021,48,26,12,,,28.34524,31.9
32475,2021,48,27,12,,,28.26125,31.9
32476,2021,48,28,12,,,27.70852,31.9
32477,2021,48,29,12,,,27.68704,31.9
32478,2021,48,30,12,,,31.9233,31.9
32479,2021,48,31,12,,,30.98385,31.9
32480,2021,60,1,12,,,29.99752,31.9
32481,2021,60,2,12,,,28.8237,31.9
32482,2021,60,3,12,,,32.8273,31.9
32483,2021,60,4,12,,,31.49136,31.9
32484,2021,60,5,12,,,30.28823,31.9
32485,2021,60,6,12,,,28.97378,31.9
32486,2021,60,7,12,,,30.5749,31.9
32487,2021,60,8,12,,,29.7214,31.9
32488,2021,60,9,12,,,29.62374,31.9
32489,2021,60,10,12,,,28.74093,31.9
32490,2021,60,11,12,,,28.657,31.9
32491,2021,60,12,12,,,28.13357,31.9
32492,2021,60,13,12,,,27.47146,31.9
32493,2021,60,14,12,,,27.33083,31.9
32494,2021,60,15,12,,,28.0884,31.9
32495,2021,60,16,12,,,27.9634,31.9
32496,2021,60,17,12,,,26.92043,31.9
32497,2021,60,18,12,,,26.79348,31.9
32498,2021,60,19,12,,,27.71734,31.9
32499,2021,60,20,12,,,27.60015,31.9
32500,2021,60,21,12,,,26.52203,31.9
32501,2021,60,22,12,,,26.22515,31.9
32502,2021,60,23,12,,,27.675,31.9
32503,2021,60,24,12,,,27.5969,31.9
32504,2021,60,25,12,,,26.88986,31.9
32505,2021,60,26,12,,,26.49923,31.9
32506,2021,60,27,12,,,27.78515,31.9
32507,2021,60,28,12,,,27.56445,31.9
32508,2021,60,29,12,,,27.28515,31.9
32509,2021,60,30,12,,,27.24218,31.9
32510,2021,60,31,12,,,31.6647,31.9
32511,2021,72,1,12,,,30.85024,31.9
32512,2021,72,2,12,,,30.02993,31.9
32513,2021,72,3,12,,,29.02993,31.9
32514,2021,72,4,12,,,33.23367,31.9
32515,2021,72,5,12,,,31.73562,31.9
32516,2021,72,6,12,,,30.81375,31.9
32517,2021,72,7,12,,,29.31375,31.9
32518,2021,72,8,12,,,31.7812,31.9
32519,2021,72,9,12,,,30.79293,31.9
32520,2021,72,10,12,,,30.1699,31.9
32521,2021,72,11,12,,,29.01364,31.9
32522,2021,72,12,12,,,29.55435,31.9
32523,2021,72,13,12,,,29.53286,31.9
32524,2021,72,14,12,,,28.98013,31.9
32525,2021,72,15,12,,,28.8063,31.9
32526,2021,72,16,12,,,29.4136,31.9
32527,2021,72,17,12,,,29.36868,31.9
32528,2021,72,18,12,,,28.80032,31.9
32529,2021,72,19,12,,,28.77102,31.9
32530,2021,72,20,12,,,28.63256,31.9
32531,2021,72,21,12,,,28.3689,31.9
32532,2021,72,22,12,,,27.62475,31.9
32533,2021,72,23,12,,,27.14623,31.9
32534,2021,72,24,12,,,27.99124,31.9
32535,2021,72,25,12,,,27.95608,31.9
32536,2021,72,26,12,,,27.22756,31.9
32537,2021,72,27,12,,,26.87795,31.9
32538,2021,72,28,12,,,28.0025,31.9
32539,2021,72,29,12,,,27.99664,31.9
32540,2021,72,30,12,,,27.72125,31.9
32541,2021,72,31,12,,,27.64312,31.9
32542,2021,84,1,12,,,31.9595,31.9
32543,2021,84,2,12,,,31.32278,31.9
32544,2021,84,3,12,,,30.48684,31.9
32545,2021,84,4,12,,,29.65676,31.9
32546,2021,84,5,12,,,35.0746,31.9
32547,2021,84,6,12,,,33.38516,31.9
32548,2021,84,7,12,,,32.2836,31.9
32549,2021,84,8,12,,,30.3246,31.9
32550,2021,84,9,12,,,29.6149,31.9
32551,2021,84,10,12,,,29.19497,31.9
32552,2021,84,11,12,,,28.98013,31.9
32553,2021,84,12,12,,,28.67153,31.9
32554,2021,84,13,12,,,28.85363,31.9
32555,2021,84,14,12,,,28.12512,31.9
32556,2021,84,15,12,,,28.03918,31.9
32557,2021,84,16,12,,,27.56262,31.9
32558,2021,84,17,12,,,28.56582,31.9
32559,2021,84,18,12,,,27.84707,31.9
32560,2021,84,19,12,,,27.38418,31.9
32561,2021,84,20,12,,,26.98184,31.9
32562,2021,84,21,12,,,28.15853,31.9
32563,2021,84,22,12,,,27.47103,31.9
32564,2021,84,23,12,,,26.65072,31.9
32565,2021,84,24,12,,,26.37728,31.9
32566,2021,84,25,12,,,27.89825,31.9
32567,2021,84,26,12,,,27.25372,31.9
32568,2021,84,27,12,,,26.66583,31.9
32569,2021,84,28,12,,,26.57208,31.9
32570,2021,84,29,12,,,28.14895,31.9
32571,2021,84,30,12,,,28.03176,31.9
32572,2021,84,31,12,,,28.0005,31.9
32573,2022,0,1,1,,,27.81692,30.4
32574,2022,0,2,1,,,32.28262,30.4
32575,2022,0,3,1,,,31.83926,30.4
32576,2022,0,4,1,,,30.64004,30.4
32577,2022,0,5,1,,,29.89785,30.4
32578,2022,0,6,1,,,34.31948,30.4
32579,2022,0,7,1,,,32.8312,30.4
32580,2022,0,8,1,,,32.17886,30.4
32581,2022,0,9,1,,,30.34292,30.4
32582,2022,0,10,1,,,32.4219,30.4
32583,2022,0,11,1,,,31.05667,30.4
32584,2022,0,12,1,,,30.75198,30.4
32585,2022,0,13,1,,,29.77346,30.4
32586,2022,0,14,1,,,28.58328,30.4
32587,2022,0,15,1,,,27.83914,30.4
32588,2022,0,16,1,,,27.83132,30.4
32589,2022,0,17,1,,,27.07937,30.4
32590,2022,0,18,1,,,27.64276,30.4
32591,2022,0,19,1,,,27.49432,30.4
32592,2022,0,20,1,,,27.1408,30.4
32593,2022,0,21,1,,,26.93377,30.4
32594,2022,0,22,1,,,27.54806,30.4
32595,2022,0,23,1,,,27.52462,30.4
32596,2022,0,24,1,,,26.90743,30.4
32597,2022,0,25,1,,,26.69845,30.4
32598,2022,0,26,1,,,28.08627,30.4
32599,2022,0,27,1,,,27.61166,30.4
32600,2022,0,28,1,,,27.4515,30.4
32601,2022,0,29,1,,,26.85385,30.4
32602,2022,0,30,1,,,27.5325,30.4
32603,2022,0,31,1,,,27.51882,30.4
32604,2022,12,1,1,,,27.4368,30.4
32605,2022,12,2,1,,,27.27468,30.4
32606,2022,12,3,1,,,31.0021,30.4
32607,2022,12,4,1,,,30.01968,30.4
32608,2022,12,5,1,,,29.45718,30.4
32609,2022,12,6,1,,,28.02163,30.4
32610,2022,12,7,1,,,31.35525,30.4
32611,2022,12,8,1,,,30.30447,30.4
32612,2022,12,9,1,,,29.6912,30.4
32613,2022,12,10,1,,,28.38064,30.4
32614,2022,12,11,1,,,28.95144,30.4
32615,2022,12,12,1,,,28.37136,30.4
32616,2022,12,13,1,,,28.14675,30.4
32617,2022,12,14,1,,,27.62917,30.4
32618,2022,12,15,1,,,27.89022,30.4
32619,2022,12,16,1,,,27.8121,30.4
32620,2022,12,17,1,,,27.67733,30.4
32621,2022,12,18,1,,,27.57772,30.4
32622,2022,12,19,1,,,27.91714,30.4
32623,2022,12,20,1,,,27.54214,30.4
32624,2022,12,21,1,,,27.38198,30.4
32625,2022,12,22,1,,,27.08706,30.4
32626,2022,12,23,1,,,27.6858,30.4
32627,2022,12,24,1,,,27.4846,30.4
32628,2022,12,25,1,,,26.9768,30.4
32629,2022,12,26,1,,,26.7854,30.4
32630,2022,12,27,1,,,27.2819,30.4
32631,2022,12,28,1,,,27.00845,30.4
32632,2022,12,29,1,,,26.43228,30.4
32633,2022,12,30,1,,,26.4147,30.4
32634,2022,12,31,1,,,27.69296,30.4
32635,2022,24,1,1,,,27.39608,30.4
32636,2022,24,2,1,,,27.3199,30.4
32637,2022,24,3,1,,,26.88632,30.4
32638,2022,24,4,1,,,29.835,30.4
32639,2022,24,5,1,,,29.29788,30.4
32640,2022,24,6,1,,,28.38577,30.4
32641,2022,24,7,1,,,27.69827,30.4
32642,2022,24,8,1,,,30.3358,30.4
32643,2022,24,9,1,,,29.4237,30.4
32644,2022,24,10,1,,,29.29284,30.4
32645,2022,24,11,1,,,28.38268,30.4
32646,2022,24,12,1,,,29.0071,30.4
32647,2022,24,13,1,,,28.92312,30.4
32648,2022,24,14,1,,,28.56375,30.4
32649,2022,24,15,1,,,28.24148,30.4
32650,2022,24,16,1,,,28.35354,30.4
32651,2022,24,17,1,,,27.45315,30.4
32652,2022,24,18,1,,,27.39846,30.4
32653,2022,24,19,1,,,26.5723,30.4
32654,2022,24,20,1,,,27.4745,30.4
32655,2022,24,21,1,,,28.96790453,30.4
32656,2022,24,22,1,,,28.97255741,30.4
32657,2022,24,23,1,,,28.97721029,30.4
32658,2022,24,24,1,,,28.98186317,30.4
32659,2022,24,25,1,,,28.98651604,30.4
32660,2022,24,26,1,,,28.99116892,30.4
32661,2022,24,27,1,,,28.9958218,30.4
32662,2022,24,28,1,,,29.00047467,30.4
32663,2022,24,29,1,,,29.00512755,30.4
32664,2022,24,30,1,,,29.00978043,30.4
32665,2022,24,31,1,,,29.0144333,30.4
32666,2022,36,1,1,,,31.71975,30.4
32667,2022,36,2,1,,,31.46414,30.4
32668,2022,36,3,1,,,30.91628,30.4
32669,2022,36,4,1,,,30.8976,30.4
32670,2022,36,5,1,,,30.8444,30.4
32671,2022,36,6,1,,,30.72878,30.4
32672,2022,36,7,1,,,30.64785,30.4
32673,2022,36,8,1,,,30.6277,30.4
32674,2022,36,9,1,,,30.50442,30.4
32675,2022,36,10,1,,,30.47207,30.4
32676,2022,36,11,1,,,30.40347,30.4
32677,2022,36,12,1,,,30.30764,30.4
32678,2022,36,13,1,,,30.10476,30.4
32679,2022,36,14,1,,,30.02603,30.4
32680,2022,36,15,1,,,30.02566,30.4
32681,2022,36,16,1,,,30.0148,30.4
32682,2022,36,17,1,,,29.5889,30.4
32683,2022,36,18,1,,,29.58816,30.4
32684,2022,36,19,1,,,29.55715,30.4
32685,2022,36,20,1,,,29.45907,30.4
32686,2022,36,21,1,,,29.41873,30.4
32687,2022,36,22,1,,,29.24746,30.4
32688,2022,36,23,1,,,29.2048,30.4
32689,2022,36,24,1,,,29.20144,30.4
32690,2022,36,25,1,,,29.1614,30.4
32691,2022,36,26,1,,,29.03237,30.4
32692,2022,36,27,1,,,28.9772,30.4
32693,2022,36,28,1,,,28.9495,30.4
32694,2022,36,29,1,,,28.9401,30.4
32695,2022,36,30,1,,,28.86532,30.4
32696,2022,36,31,1,,,28.81118,30.4
32697,2022,48,1,1,,,28.77938,30.4
32698,2022,48,2,1,,,28.7535,30.4
32699,2022,48,3,1,,,28.71554,30.4
