Unnamed: 0,latitude,longitude,max_temperature,mean_temperature,normal_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave
6661,19.05,72.8,299.90982,298.27805,299.8661936666667,0.0,0.0,101606.04,2,44,2019,0
6662,18.8,72.8,298.4665,297.10553,299.78951866666665,0.0,0.0,101418.0,2,45,2019,0
6663,19.05,72.8,299.16528,297.21854,299.78951866666665,0.0,0.0,101419.82,2,45,2019,0
6664,18.8,72.8,298.05936,296.76236,299.7227113333334,0.0,0.0,101448.586,2,46,2019,0
6665,19.05,72.8,298.68347,296.75662,299.7227113333334,0.0,0.0,101445.62,2,46,2019,0
6666,18.8,72.8,298.2055,296.31177,299.65713,0.0,0.0,101497.79,2,47,2019,0
6667,19.05,72.8,298.96597,296.37146,299.65713,0.0,0.0,101496.73,2,47,2019,0
6668,18.8,72.8,298.0094,296.4209,300.044511,0.0,0.0,101376.664,2,48,2019,0
6669,19.05,72.8,298.77216,296.54358,300.044511,0.0,0.0,101370.836,2,48,2019,0
6670,18.8,72.8,298.29187,296.54544,300.61674666666664,0.0,0.0,101153.59,2,49,2019,0
6671,19.05,72.8,299.04153,296.65115,300.61674666666664,0.0,0.0,101152.5,2,49,2019,0
6672,18.8,72.8,298.4714,296.8591,300.4161306666667,0.0,0.0,101148.75,2,50,2019,0
6673,19.05,72.8,299.35162,296.9947,300.4161306666667,0.0,0.0,101147.01,2,50,2019,0
6674,18.8,72.8,298.6717,297.28195,300.32508633333333,0.0,0.0,101314.27,2,51,2019,0
6675,19.05,72.8,299.33203,297.35773,300.32508633333333,0.0,0.0,101307.664,2,51,2019,0
6676,18.8,72.8,298.60693,297.21616,300.45687266666664,0.0,0.0,101609.75,2,52,2019,0
6677,19.05,72.8,299.2693,297.25668,300.45687266666664,0.0,0.0,101607.76,2,52,2019,0
6678,18.8,72.8,299.07758,297.7936,300.33715166666667,0.0,0.0,101476.96,2,53,2019,0
6679,19.05,72.8,300.10864,297.97455,300.33715166666667,0.0,0.0,101479.93,2,53,2019,0
6680,18.8,72.8,300.70923,298.83542,300.38708633333334,0.0,0.0,101202.27,2,54,2019,0
6681,19.05,72.8,301.60583,299.02997,300.38708633333334,0.0,0.0,101207.125,2,54,2019,0
6682,18.8,72.8,300.45605,298.55267,300.59454833333336,0.0,0.0,101093.16,2,55,2019,0
6683,19.05,72.8,300.9248,298.65,300.59454833333336,0.0,0.0,101093.15,2,55,2019,0
6684,18.8,72.8,299.79602,297.92172,300.7326346666667,0.0,0.0,101082.15,2,56,2019,0
6685,19.05,72.8,300.48547,298.03897,300.7326346666667,0.0,0.0,101082.625,2,56,2019,0
6686,18.8,72.8,299.68137,297.6561,300.75683399999997,0.0,0.0,101077.44,2,57,2019,0
6687,19.05,72.8,300.51636,297.80716,300.75683399999997,0.0,0.0,101076.31,2,57,2019,0
6688,18.8,72.8,298.26035,296.89194,300.91956733333336,9.53e-08,3.97e-09,101056.9,2,58,2019,0
6689,19.05,72.8,298.74988,297.04208,300.91956733333336,7.63e-07,3.18e-08,101054.23,2,58,2019,0
6690,18.8,72.8,299.29932,297.04044,300.86558866666667,0.0,0.0,101140.69,2,59,2019,0
6691,19.05,72.8,300.026,297.3348,300.86558866666667,0.0,0.0,101139.836,2,59,2019,0
6692,18.8,72.8,298.41232,297.29196,300.642295,0.0,0.0,101055.555,3,60,2019,0
6693,19.05,72.8,299.3958,297.4343,300.642295,0.0,0.0,101049.79,3,60,2019,0
6694,18.8,72.8,298.9069,297.61945,300.85429833333336,0.0,0.0,101018.4,3,61,2019,0
6695,19.05,72.8,299.25635,297.60834,300.85429833333336,0.0,0.0,101010.375,3,61,2019,0
6696,18.8,72.8,297.84546,297.14957,300.5669453333333,1.26e-05,1.59e-06,101173.06,3,62,2019,0
6697,19.05,72.8,298.30908,297.22244,300.5669453333333,1.87e-05,2.7e-06,101168.84,3,62,2019,0
6698,18.8,72.8,298.5541,297.17444,300.61784933333337,1.33e-05,2.7e-06,101095.375,3,63,2019,0
6699,19.05,72.8,299.07477,297.31854,300.61784933333337,2.51e-05,4.5e-06,101089.82,3,63,2019,0
6700,18.8,72.8,297.92123,297.11957,300.709277,4.55e-05,6.97e-06,101066.875,3,64,2019,0
6701,19.05,72.8,298.35208,297.21683,300.709277,3.28e-05,4.04e-06,101059.15,3,64,2019,0
6702,18.8,72.8,297.76343,296.79202,301.11438333333336,5.34e-06,4.17e-07,101212.18,3,65,2019,0
6703,19.05,72.8,298.324,296.9326,301.11438333333336,1.72e-06,1.11e-07,101207.38,3,65,2019,0
6704,18.8,72.8,299.1906,296.9881,300.9942193333334,0.0,0.0,101104.29,3,66,2019,0
6705,19.05,72.8,299.8926,297.2499,300.9942193333334,0.0,0.0,101103.6,3,66,2019,0
6706,18.8,72.8,299.3784,297.68393,300.94860166666666,0.0,0.0,101207.51,3,67,2019,0
6707,19.05,72.8,300.1319,297.88715,300.94860166666666,0.0,0.0,101208.086,3,67,2019,0
6708,18.8,72.8,299.83142,298.2822,301.12843799999996,0.0,0.0,101290.25,3,68,2019,0
6709,19.05,72.8,300.76196,298.58487,301.12843799999996,0.0,0.0,101287.49,3,68,2019,0
6710,18.8,72.8,300.27264,298.5478,301.15839933333336,0.0,0.0,101249.805,3,69,2019,0
6711,19.05,72.8,301.06256,298.67502,301.15839933333336,0.0,0.0,101245.4,3,69,2019,0
6712,18.8,72.8,298.93085,297.69147,301.181582,4.77e-07,3.97e-08,101391.25,3,70,2019,0
6713,19.05,72.8,299.49323,297.8221,301.181582,7.63e-07,6.36e-08,101390.555,3,70,2019,0
6714,18.8,72.8,298.7591,297.34192,301.620952,0.0,0.0,101410.48,3,71,2019,0
6715,19.05,72.8,299.6443,297.53632,301.620952,0.0,0.0,101406.72,3,71,2019,0
6716,18.8,72.8,299.24133,297.70285,301.4452586666667,0.0,0.0,101464.6,3,72,2019,0
6717,19.05,72.8,299.87695,297.88416,301.4452586666667,0.0,0.0,101462.375,3,72,2019,0
6718,18.8,72.8,299.80347,297.9209,301.46790599999997,0.0,0.0,101475.164,3,73,2019,0
6719,19.05,72.8,300.22827,298.13312,301.46790599999997,0.0,0.0,101476.97,3,73,2019,0
6720,18.8,72.8,301.1408,298.7753,301.700497,0.0,0.0,101341.35,3,74,2019,0
6721,19.05,72.8,301.91946,299.0152,301.700497,0.0,0.0,101346.336,3,74,2019,0
6722,18.8,72.8,300.1209,298.63812,301.57914366666665,0.0,0.0,101224.22,3,75,2019,0
6723,19.05,72.8,301.09583,298.90283,301.57914366666665,0.0,0.0,101218.68,3,75,2019,0
6724,18.8,72.8,299.56082,298.40402,301.47652966666664,0.0,0.0,101241.0,3,76,2019,0
6725,19.05,72.8,300.15997,298.5627,301.47652966666664,0.0,0.0,101234.99,3,76,2019,0
6726,18.8,72.8,300.84216,298.94333,301.623428,0.0,0.0,101184.0,3,77,2019,0
6727,19.05,72.8,301.80408,299.3057,301.623428,0.0,0.0,101179.055,3,77,2019,0
6728,18.8,72.8,300.79346,299.04202,301.494465,0.0,0.0,101044.945,3,78,2019,0
6729,19.05,72.8,301.75598,299.32877,301.494465,0.0,0.0,101037.81,3,78,2019,0
6730,18.8,72.8,299.44092,298.2585,301.3690943333333,0.0,0.0,101040.586,3,79,2019,0
6731,19.05,72.8,300.1239,298.44797,301.3690943333333,9.53e-08,3.97e-09,101031.03,3,79,2019,0
6732,18.8,72.8,299.41064,297.83414,301.34290166666665,2.96e-06,2.9e-07,101232.32,3,80,2019,0
6733,19.05,72.8,300.24512,297.9878,301.34290166666665,5.44e-06,4.41e-07,101228.98,3,80,2019,0
6734,18.8,72.8,299.8643,298.12506,301.52581166666664,0.0,0.0,101290.805,3,81,2019,0
6735,19.05,72.8,300.72876,298.38574,301.52581166666664,9.53e-08,3.97e-09,101289.59,3,81,2019,0
6736,18.8,72.8,301.02594,299.66055,301.501947,0.0,0.0,101178.12,3,82,2019,0
6737,19.05,72.8,302.17075,300.02118,301.501947,0.0,0.0,101176.73,3,82,2019,0
6738,18.8,72.8,302.32712,300.83347,301.9017953333333,0.0,0.0,100999.93,3,83,2019,0
6739,19.05,72.8,303.51083,301.2366,301.9017953333333,0.0,0.0,101001.13,3,83,2019,0
6740,18.8,72.8,303.53732,301.7778,302.2339416666666,0.0,0.0,100914.4,3,84,2019,0
6741,19.05,72.8,304.56342,302.1733,302.2339416666666,0.0,0.0,100918.18,3,84,2019,0
6742,18.8,72.8,303.68134,301.62823,302.1058023333333,0.0,0.0,101051.49,3,85,2019,0
6743,19.05,72.8,304.47626,302.1368,302.1058023333333,0.0,0.0,101046.22,3,85,2019,0
6744,18.8,72.8,301.26288,299.92188,301.91974466666665,9.53e-08,1.59e-08,101292.18,3,86,2019,0
6745,19.05,72.8,302.15295,300.33066,301.91974466666665,0.0,0.0,101279.04,3,86,2019,0
6746,18.8,72.8,301.10046,299.50818,301.6743936666666,0.0,0.0,101215.53,3,87,2019,0
6747,19.05,72.8,301.78915,299.7855,301.6743936666666,9.53e-08,3.97e-09,101206.62,3,87,2019,0
6748,18.8,72.8,301.67023,300.06653,301.95106866666663,0.0,0.0,101006.15,3,88,2019,0
6749,19.05,72.8,302.53116,300.52048,301.95106866666663,0.0,0.0,100996.25,3,88,2019,0
6750,18.8,72.8,300.6967,299.9438,301.9033926666667,0.0,0.0,101002.46,3,89,2019,0
6751,19.05,72.8,301.50085,300.27365,301.9033926666667,0.0,0.0,100988.125,3,89,2019,0
6752,18.8,72.8,301.1414,300.16867,301.78663233333333,0.0,0.0,101097.53,3,90,2019,0
6753,19.05,72.8,301.93695,300.44824,301.78663233333333,0.0,0.0,101086.84,3,90,2019,0
6754,18.8,72.8,300.43243,299.7208,301.464826,0.0,0.0,101125.76,4,91,2019,0
6755,19.05,72.8,300.90292,299.85886,301.464826,0.0,0.0,101115.34,4,91,2019,0
6756,18.8,72.8,300.3289,299.0206,301.488292,9.53e-08,1.19e-08,101076.31,4,92,2019,0
6757,19.05,72.8,300.6869,299.18207,301.488292,3.82e-07,4.77e-08,101069.414,4,92,2019,0
6758,18.8,72.8,301.2859,299.7045,301.4781003333334,7.63e-07,5.56e-08,100971.664,4,93,2019,0
6759,19.05,72.8,301.7046,299.90732,301.4781003333334,7.63e-07,9.14e-08,100967.03,4,93,2019,0
6760,18.8,72.8,301.04907,299.85526,301.7034763333333,4.77e-07,2.78e-08,101067.914,4,94,2019,0
6761,19.05,72.8,301.65836,300.04697,301.7034763333333,3.82e-07,1.59e-08,101055.5,4,94,2019,0
6762,18.8,72.8,300.82437,300.1575,301.7460706666667,3.72e-06,2.46e-07,101218.66,4,95,2019,0
6763,19.05,72.8,301.23047,300.3874,301.7460706666667,3.05e-06,2.54e-07,101210.4,4,95,2019,0
6764,18.8,72.8,301.388,300.18094,301.92505,0.0,0.0,101184.23,4,96,2019,0
6765,19.05,72.8,302.01532,300.45224,301.92505,0.0,0.0,101178.41,4,96,2019,0
6766,18.8,72.8,301.27686,300.3939,301.95960866666667,0.0,0.0,101024.07,4,97,2019,0
6767,19.05,72.8,301.68518,300.5246,301.95960866666667,0.0,0.0,101014.73,4,97,2019,0
6768,18.8,72.8,301.503,300.32626,302.0164153333333,0.0,0.0,100904.164,4,98,2019,0
6769,19.05,72.8,301.89423,300.5475,302.0164153333333,9.53e-08,3.97e-09,100898.164,4,98,2019,0
6770,18.8,72.8,301.62408,300.52963,302.077854,2.86e-07,3.58e-08,101002.88,4,99,2019,0
6771,19.05,72.8,301.7792,300.64816,302.077854,9.53e-08,3.97e-09,100994.27,4,99,2019,0
6772,18.8,72.8,301.57413,300.3585,302.049533,7.63e-07,7.55e-08,101046.4,4,100,2019,0
6773,19.05,72.8,301.9779,300.53214,302.049533,1.53e-06,1.31e-07,101042.75,4,100,2019,0
6774,18.8,72.8,301.9399,300.70294,302.169679,0.0,0.0,101003.93,4,101,2019,0
6775,19.05,72.8,302.68903,300.97028,302.169679,9.53e-08,3.97e-09,100996.57,4,101,2019,0
6776,18.8,72.8,302.18744,301.18414,302.3331646666667,0.0,0.0,100933.75,4,102,2019,0
6777,19.05,72.8,302.85294,301.49423,302.3331646666667,0.0,0.0,100926.414,4,102,2019,0
6778,18.8,72.8,303.2865,301.79184,302.447155,0.0,0.0,100891.71,4,103,2019,0
6779,19.05,72.8,304.40924,302.19025,302.447155,0.0,0.0,100883.72,4,103,2019,0
6780,18.8,72.8,302.75085,301.79794,302.0536616666667,0.000130996,7.6e-06,100939.74,4,104,2019,0
6781,19.05,72.8,303.74097,302.1519,302.0536616666667,0.0,0.0,100930.12,4,104,2019,0
6782,18.8,72.8,302.5695,301.78134,302.0047876666667,3.62e-06,1.51e-07,100915.16,4,105,2019,0
6783,19.05,72.8,303.29834,302.1184,302.0047876666667,1.24e-05,5.16e-07,100901.664,4,105,2019,0
6784,18.8,72.8,302.2824,301.38846,302.41089800000003,1.9e-05,1.09e-06,100937.29,4,106,2019,0
6785,19.05,72.8,302.539,301.6357,302.41089800000003,1.13e-05,7.87e-07,100926.625,4,106,2019,0
6786,18.8,72.8,301.59995,300.83936,302.50142,4.77e-06,5.72e-07,101121.41,4,107,2019,0
6787,19.05,72.8,302.27234,301.06216,302.50142,4.96e-06,4.09e-07,101119.04,4,107,2019,0
6788,18.8,72.8,301.91742,300.3079,302.6163256666667,0.0,0.0,101114.305,4,108,2019,0
6789,19.05,72.8,302.49026,300.55148,302.6163256666667,0.0,0.0,101111.01,4,108,2019,0
6790,18.8,72.8,303.01355,301.36343,302.71520200000003,0.0,0.0,100887.77,4,109,2019,0
6791,19.05,72.8,304.07452,301.77997,302.71520200000003,0.0,0.0,100879.01,4,109,2019,0
6792,18.8,72.8,302.34094,301.1643,302.6677026666667,0.0,0.0,100744.24,4,110,2019,0
6793,19.05,72.8,302.93497,301.31677,302.6677026666667,0.0,0.0,100731.37,4,110,2019,0
6794,18.8,72.8,301.98395,300.75247,303.1868536666667,9.53e-08,3.97e-09,100770.63,4,111,2019,0
6795,19.05,72.8,302.6236,300.8579,303.1868536666667,3.81e-07,1.59e-08,100760.375,4,111,2019,0
6796,18.8,72.8,302.25604,300.99387,302.8288483333333,9.53e-08,3.97e-09,100794.56,4,112,2019,0
6797,19.05,72.8,302.73627,301.1138,302.8288483333333,3.81e-07,1.59e-08,100790.164,4,112,2019,0
6798,18.8,72.8,302.64795,301.1931,302.8572996666666,0.0,0.0,100874.99,4,113,2019,0
6799,19.05,72.8,303.44855,301.39825,302.8572996666666,0.0,0.0,100870.52,4,113,2019,0
6800,18.8,72.8,302.40326,301.3242,302.7431736666667,0.0,0.0,100947.04,4,114,2019,0
6801,19.05,72.8,303.20105,301.68585,302.7431736666667,0.0,0.0,100938.51,4,114,2019,0
6802,18.8,72.8,302.4705,301.58798,302.86544266666664,0.0,0.0,100919.25,4,115,2019,0
6803,19.05,72.8,303.57098,301.99557,302.86544266666664,0.0,0.0,100913.66,4,115,2019,0
6804,18.8,72.8,302.81964,301.88776,302.7872906666667,0.0,0.0,100762.02,4,116,2019,0
6805,19.05,72.8,304.14282,302.40256,302.7872906666667,0.0,0.0,100751.25,4,116,2019,0
6806,18.8,72.8,304.24792,302.7381,303.02241266666664,0.0,0.0,100649.07,4,117,2019,0
6807,19.05,72.8,305.41815,303.34644,303.02241266666664,0.0,0.0,100631.46,4,117,2019,0
6808,18.8,72.8,304.47595,302.80588,303.26813200000004,0.0,0.0,100652.54,4,118,2019,0
6809,19.05,72.8,305.47626,303.3533,303.26813200000004,0.0,0.0,100636.195,4,118,2019,0
6810,18.8,72.8,302.6957,302.1082,302.97435466666667,1.91e-07,7.94e-09,100736.57,4,119,2019,0
6811,19.05,72.8,303.23898,302.38724,302.97435466666667,7.63e-07,3.18e-08,100723.04,4,119,2019,0
6812,18.8,72.8,302.21338,301.48795,302.778696,0.0,0.0,100740.91,4,120,2019,0
6813,19.05,72.8,302.4579,301.72726,302.778696,0.0,0.0,100728.164,4,120,2019,0
6814,18.8,72.8,301.53113,300.8762,302.74009966666665,2.29e-06,2.11e-07,100672.84,5,121,2019,0
6815,19.05,72.8,301.88113,301.10785,302.74009966666665,1.15e-06,1.03e-07,100660.18,5,121,2019,0
6816,18.8,72.8,301.47403,300.6439,302.48868733333336,1.33e-06,1.87e-07,100695.6,5,122,2019,0
6817,19.05,72.8,301.7812,300.90158,302.48868733333336,3.53e-06,4.65e-07,100684.01,5,122,2019,0
6818,18.8,72.8,301.67865,300.74973,302.516172,2.48e-06,3.93e-07,100830.88,5,123,2019,0
6819,19.05,72.8,302.00473,301.02588,302.516172,4.39e-06,5.48e-07,100816.5,5,123,2019,0
6820,18.8,72.8,302.03094,301.35776,302.5914496666667,1.41e-05,1.49e-06,101045.836,5,124,2019,0
6821,19.05,72.8,302.32596,301.53778,302.5914496666667,1.66e-05,2.63e-06,101035.88,5,124,2019,0
6822,18.8,72.8,301.92877,301.05917,302.67580533333336,4.84e-05,7.13e-06,101206.0,5,125,2019,0
6823,19.05,72.8,302.372,301.38654,302.67580533333336,6.03e-05,9.87e-06,101197.27,5,125,2019,0
6824,18.8,72.8,301.77185,301.07944,302.7435346666667,2.48e-06,3.18e-07,101005.63,5,126,2019,0
6825,19.05,72.8,302.39645,301.38858,302.7435346666667,1.14e-06,2.11e-07,100999.875,5,126,2019,0
6826,18.8,72.8,302.02307,301.2992,302.8513076666667,2.86e-06,1.19e-07,100956.56,5,127,2019,0
6827,19.05,72.8,302.31174,301.5057,302.8513076666667,3.05e-06,1.27e-07,100945.13,5,127,2019,0
6828,18.8,72.8,302.1532,301.4028,302.88580733333333,4.88e-05,1.06e-05,101053.62,5,128,2019,0
6829,19.05,72.8,302.41364,301.57916,302.88580733333333,5.42e-05,9.27e-06,101045.305,5,128,2019,0
6830,18.8,72.8,302.18875,301.30725,303.00905566666665,1.36e-05,1.9e-06,100991.85,5,129,2019,0
6831,19.05,72.8,302.506,301.52054,303.00905566666665,2.27e-05,3.07e-06,100983.99,5,129,2019,0
6832,18.8,72.8,302.3536,301.6963,302.77716433333336,2.11e-05,3.44e-06,100935.03,5,130,2019,0
6833,19.05,72.8,302.77423,301.86298,302.77716433333336,1.56e-05,3.63e-06,100927.27,5,130,2019,0
6834,18.8,72.8,301.90186,301.16214,302.77212733333334,1.91e-06,1.07e-07,101013.21,5,131,2019,0
6835,19.05,72.8,302.41226,301.40634,302.77212733333334,2.48e-06,1.71e-07,101007.09,5,131,2019,0
6836,18.8,72.8,301.99902,301.09012,302.83417733333334,3.05e-06,4.89e-07,100951.23,5,132,2019,0
6837,19.05,72.8,302.66205,301.4012,302.83417733333334,4.01e-06,7.43e-07,100942.38,5,132,2019,0
6838,18.8,72.8,301.80402,301.21707,302.9223596666667,5.25e-06,6.12e-07,100878.31,5,133,2019,0
6839,19.05,72.8,302.2759,301.49405,302.9223596666667,5.44e-06,7.31e-07,100869.44,5,133,2019,0
6840,18.8,72.8,302.01276,301.2444,302.95417,3.62e-06,5.44e-07,100880.6,5,134,2019,0
6841,19.05,72.8,302.5434,301.50803,302.95417,3.91e-06,6e-07,100871.53,5,134,2019,0
6842,18.8,72.8,302.20233,301.15457,303.24142266666667,1.38e-05,1.68e-06,100965.46,5,135,2019,0
6843,19.05,72.8,302.81564,301.39297,303.24142266666667,1.95e-05,2.5e-06,100956.88,5,135,2019,0
6844,18.8,72.8,302.64923,301.1498,303.4291193333333,4.58e-06,7.11e-07,101036.555,5,136,2019,0
6845,19.05,72.8,303.38376,301.4718,303.4291193333333,6.87e-06,1.06e-06,101029.836,5,136,2019,0
6846,18.8,72.8,302.66656,301.41104,303.157268,4.77e-06,6.2e-07,101041.836,5,137,2019,0
6847,19.05,72.8,303.38147,301.77902,303.157268,6.49e-06,9.54e-07,101038.16,5,137,2019,0
6848,18.8,72.8,303.01685,301.73062,303.1550746666666,2.86e-07,2.38e-08,100929.586,5,138,2019,0
6849,19.05,72.8,303.94025,302.15622,303.1550746666666,0.0,0.0,100925.53,5,138,2019,0
6850,18.8,72.8,303.8766,302.10663,303.29845033333334,0.0,0.0,100877.94,5,139,2019,0
6851,19.05,72.8,304.7154,302.5386,303.29845033333334,0.0,0.0,100873.88,5,139,2019,0
6852,18.8,72.8,303.13434,301.88162,303.300984,3.81e-07,4.37e-08,100885.445,5,140,2019,0
6853,19.05,72.8,303.91278,302.3205,303.300984,3.81e-07,3.18e-08,100878.51,5,140,2019,0
6854,18.8,72.8,303.27524,302.0714,303.2325666666667,2.29e-06,1.59e-07,100839.91,5,141,2019,0
6855,19.05,72.8,304.28662,302.55472,303.2325666666667,7.63e-07,3.18e-08,100826.78,5,141,2019,0
6856,18.8,72.8,302.42413,301.74936,303.12902633333334,4.06e-05,6.53e-06,100859.85,5,142,2019,0
6857,19.05,72.8,303.0589,302.14255,303.12902633333334,3.15e-05,5.34e-06,100848.32,5,142,2019,0
6858,18.8,72.8,302.63007,301.90796,303.26760533333334,2.24e-05,3.22e-06,100786.93,5,143,2019,0
6859,19.05,72.8,303.13705,302.25128,303.26760533333334,2.64e-05,3.49e-06,100775.76,5,143,2019,0
6860,18.8,72.8,302.60596,301.88895,303.252549,1.35e-05,3.27e-06,100894.51,5,144,2019,0
6861,19.05,72.8,303.13696,302.2579,303.252549,1.39e-05,3e-06,100886.16,5,144,2019,0
6862,18.8,72.8,302.53348,301.85098,303.1852523333334,6.26e-05,1.28e-05,100825.6,5,145,2019,0
6863,19.05,72.8,303.01654,302.23618,303.1852523333334,5.2e-05,9.96e-06,100815.15,5,145,2019,0
6864,18.8,72.8,302.65146,301.73355,303.2829693333333,7.25e-06,1.49e-06,100735.81,5,146,2019,0
6865,19.05,72.8,303.071,302.07785,303.2829693333333,5.72e-06,1.11e-06,100723.445,5,146,2019,0
6866,18.8,72.8,302.6552,301.96185,303.475079,4.08e-05,1.05e-05,100724.35,5,147,2019,0
6867,19.05,72.8,303.3494,302.35773,303.475079,4.56e-05,1.04e-05,100712.74,5,147,2019,0
6868,18.8,72.8,302.68185,301.90668,303.38613266666664,4.29e-06,8.82e-07,100690.56,5,148,2019,0
6869,19.05,72.8,303.45172,302.3113,303.38613266666664,4.58e-06,1.04e-06,100680.06,5,148,2019,0
6870,18.8,72.8,302.72736,301.89273,303.3804406666667,5.25e-06,1.16e-06,100607.664,5,149,2019,0
6871,19.05,72.8,303.52002,302.3219,303.3804406666667,4.96e-06,1e-06,100596.25,5,149,2019,0
6872,18.8,72.8,302.5892,301.8867,303.26187699999997,7.25e-06,1.8e-06,100593.46,5,150,2019,0
6873,19.05,72.8,303.12354,302.3115,303.26187699999997,7.63e-06,2.01e-06,100581.04,5,150,2019,0
6874,18.8,72.8,302.72018,302.02026,303.32190633333335,2.85e-05,6.6e-06,100567.87,5,151,2019,0
6875,19.05,72.8,303.16388,302.33926,303.32190633333335,3.06e-05,6.35e-06,100555.87,5,151,2019,0
6876,18.8,72.8,303.12207,302.40744,303.43737066666665,5.19e-05,1.2e-05,100709.75,6,152,2019,0
6877,19.05,72.8,303.50006,302.73285,303.43737066666665,5.08e-05,1.14e-05,100697.336,6,152,2019,0
6878,18.8,72.8,303.29156,302.66885,303.245846,1.66e-05,3.05e-06,100676.47,6,153,2019,0
6879,19.05,72.8,303.68298,302.98392,303.245846,1.41e-05,2.27e-06,100664.62,6,153,2019,0
6880,18.8,72.8,303.22156,302.7862,303.3184463333334,5.71e-05,1.44e-05,100710.5,6,154,2019,0
6881,19.05,72.8,303.65732,303.10623,303.3184463333334,5.45e-05,1.32e-05,100695.43,6,154,2019,0
6882,18.8,72.8,303.2525,302.65234,303.253423,6.09e-05,1.07e-05,100683.77,6,155,2019,0
6883,19.05,72.8,303.69897,302.92545,303.253423,8.98e-05,1.29e-05,100672.82,6,155,2019,0
6884,18.8,72.8,303.2215,302.59732,303.2464756666667,8.58e-06,1.19e-06,100600.9,6,156,2019,0
6885,19.05,72.8,303.75043,302.9091,303.2464756666667,1.16e-05,1.56e-06,100590.69,6,156,2019,0
6886,18.8,72.8,303.264,302.64896,303.302925,1.62e-05,3.53e-06,100629.87,6,157,2019,0
6887,19.05,72.8,303.77795,302.9436,303.302925,1.55e-05,3.32e-06,100618.85,6,157,2019,0
6888,18.8,72.8,303.42538,302.61234,302.84245266666665,1.26e-05,2.73e-06,100635.13,6,158,2019,0
6889,19.05,72.8,303.8812,302.93192,302.84245266666665,1.62e-05,3.18e-06,100622.69,6,158,2019,0
6890,18.8,72.8,303.56567,302.89737,302.8134326666667,0.000105474,2.34e-05,100585.914,6,159,2019,0
6891,19.05,72.8,304.1962,303.2453,302.8134326666667,0.000137139,2.56e-05,100575.57,6,159,2019,0
6892,18.8,72.8,303.39642,302.7588,302.87944400000003,0.000139961,2.23e-05,100468.09,6,160,2019,0
6893,19.05,72.8,304.0,303.06104,302.87944400000003,8.73e-05,1.14e-05,100456.125,6,160,2019,0
6894,18.8,72.8,303.26996,302.67023,302.61951899999997,0.000505872,0.000108379,100320.96,6,161,2019,0
6895,19.05,72.8,303.72324,303.00592,302.61951899999997,0.000655544,5.12e-05,100311.43,6,161,2019,0
6896,18.8,72.8,303.86078,302.656,302.54134,0.001148025,0.000187033,100115.82,6,162,2019,0
6897,19.05,72.8,304.1634,303.00778,302.54134,0.001224829,0.000148966,100114.22,6,162,2019,0
6898,18.8,72.8,302.85925,302.06885,302.3003136666667,0.005930129,0.001039457,100013.414,6,163,2019,0
6899,19.05,72.8,303.19476,302.33755,302.3003136666667,0.006158192,0.001016971,100010.695,6,163,2019,0
6900,18.8,72.8,302.30997,300.95517,302.29747066666664,0.002284081,0.000599127,100227.836,6,164,2019,0
6901,19.05,72.8,302.7932,301.09448,302.29747066666664,0.002353023,0.00062417,100208.9,6,164,2019,0
6902,18.8,72.8,301.30402,300.713,302.0528783333333,0.000658602,0.00035283,100353.26,6,165,2019,0
6903,19.05,72.8,301.58932,300.8755,302.0528783333333,0.00075604,0.000373011,100335.71,6,165,2019,0
6904,18.8,72.8,301.82043,300.90973,301.846095,0.002182041,0.000685299,100462.23,6,166,2019,0
6905,19.05,72.8,302.11154,301.1416,301.846095,0.001853104,0.000748889,100446.18,6,166,2019,0
6906,18.8,72.8,301.557,300.8213,301.5862963333333,0.000504492,0.000312569,100642.914,6,167,2019,0
6907,19.05,72.8,301.98352,301.07437,301.5862963333333,0.000566442,0.000329682,100626.21,6,167,2019,0
6908,18.8,72.8,301.19843,300.7245,301.865259,0.000391772,0.000256615,100710.38,6,168,2019,0
6909,19.05,72.8,301.58298,301.00546,301.865259,0.000443989,0.000267567,100692.81,6,168,2019,0
6910,18.8,72.8,300.76797,300.3795,301.66104966666666,0.001305944,0.000564285,100514.6,6,169,2019,0
6911,19.05,72.8,301.06873,300.61353,301.66104966666666,0.001486971,0.000579284,100494.32,6,169,2019,0
6912,18.8,72.8,301.50635,300.6609,301.65745799999996,0.001362666,0.000472707,100428.13,6,170,2019,0
6913,19.05,72.8,302.1634,300.99435,301.65745799999996,0.001344864,0.000485088,100409.48,6,170,2019,0
6914,18.8,72.8,302.26688,301.0057,301.820957,0.000258651,8.6e-05,100536.19,6,171,2019,0
6915,19.05,72.8,302.5591,301.32022,301.820957,0.000252343,9.03e-05,100521.555,6,171,2019,0
6916,18.8,72.8,302.0886,301.08215,301.82503833333334,0.000167471,8.01e-05,100515.91,6,172,2019,0
6917,19.05,72.8,302.57574,301.41144,301.82503833333334,0.000172224,8.5e-05,100504.51,6,172,2019,0
6918,18.8,72.8,302.0498,301.28824,301.64156699999995,0.000154884,6.1e-05,100440.81,6,173,2019,0
6919,19.05,72.8,302.6214,301.65683,301.64156699999995,0.000149856,5.59e-05,100429.57,6,173,2019,0
6920,18.8,72.8,302.0203,301.3519,301.7243133333333,0.00027934,9.39e-05,100366.21,6,174,2019,0
