latitude,longitude,max_temperature,mean_temperature,max_precipitation,mean_precipitation,mslp,month,day_of_year,year,heatwave_label
18.8,72.8,303.489,300.73285,0,0,100938.06,3,71,2022,1
19.05,72.8,304.12805,300.9528,0,0,100936.28,3,71,2022,1
18.8,72.8,303.9231,301.37622,0,0,100950.664,3,72,2022,1
19.05,72.8,304.6392,301.67474,0,0,100955.055,3,72,2022,1
18.8,72.8,303.56482,301.6004,0,0,100981.97,3,73,2022,1
19.05,72.8,304.38586,301.82413,0,0,100988.1,3,73,2022,1
18.8,72.8,303.6105,301.74847,0,0,100876.48,3,74,2022,1
19.05,72.8,304.35736,302.0493,0,0,100876.414,3,74,2022,1
18.8,72.8,303.45862,301.9437,0,0,100755.25,3,75,2022,1
19.05,72.8,304.6078,302.31937,0,0,100752.46,3,75,2022,1
18.8,72.8,303.0555,302.01572,0,0,100666.586,3,76,2022,0
19.05,72.8,304.3381,302.37256,0,0,100656.625,3,76,2022,1
18.8,72.8,303.45917,301.51892,0,0,100641.93,3,77,2022,1
19.05,72.8,304.45825,301.9976,0,0,100624.664,3,77,2022,1
18.8,72.8,301.87875,300.90628,0,0,100658.6,3,78,2022,0
19.05,72.8,302.61823,301.0117,0,0,100642.09,3,78,2022,0
18.8,72.8,300.9404,300.1904,0,0,100742.47,3,79,2022,0
19.05,72.8,301.22278,300.27713,0,0,100732.4,3,79,2022,0
18.8,72.8,301.44254,300.12244,0,0,100807.71,3,80,2022,0
19.05,72.8,301.90546,300.30603,0,0,100801.69,3,80,2022,0
18.8,72.8,303.03375,301.5856,0,0,100741.914,3,81,2022,0
19.05,72.8,304.04782,301.90097,0,0,100736.73,3,81,2022,1
18.8,72.8,303.58997,302.26712,0,0,100665.72,3,82,2022,1
19.05,72.8,304.46106,302.532,0,0,100662.055,3,82,2022,1
18.8,72.8,302.17688,301.1436,0,0,100706.91,3,83,2022,0
19.05,72.8,302.7552,301.38843,9.53E-08,3.97E-09,100694.21,3,83,2022,0
18.8,72.8,300.9368,300.26523,6.77E-06,4.41E-07,100854.79,3,84,2022,0
19.05,72.8,301.7157,300.22577,3.82E-07,3.18E-08,100848.9,3,84,2022,0
18.8,72.8,300.95474,300.22955,4.10E-06,2.15E-07,101062.37,3,85,2022,0
19.05,72.8,301.52777,300.3381,0,0,101056,3,85,2022,0
18.8,72.8,301.1444,300.0908,0,0,101099.99,3,86,2022,0
19.05,72.8,301.7329,300.28354,0,0,101091.47,3,86,2022,0
18.8,72.8,301.76624,300.6495,0,0,101017.22,3,87,2022,0
19.05,72.8,302.48132,300.8769,9.53E-08,3.97E-09,101012.28,3,87,2022,0
18.8,72.8,302.56738,301.3119,0,0,100901.24,3,88,2022,0
19.05,72.8,303.51117,301.60495,0,0,100893.41,3,88,2022,1
18.8,72.8,302.50818,301.28232,0,0,100868.73,3,89,2022,0
19.05,72.8,303.49863,301.43353,0,0,100860.48,3,89,2022,1
18.8,72.8,301.47992,300.31168,1.72E-06,1.43E-07,100941.24,3,90,2022,0
19.05,72.8,301.95685,300.27304,4.77E-06,6.52E-07,100935.836,3,90,2022,0
18.8,72.8,301.35214,299.77646,8.58E-07,8.74E-08,100929.81,4,91,2022,0
19.05,72.8,301.77332,299.81552,1.53E-06,2.50E-07,100925.555,4,91,2022,0
18.8,72.8,300.93604,299.7992,3.24E-06,6.83E-07,101030.086,4,92,2022,0
19.05,72.8,301.36737,299.91068,7.34E-06,1.11E-06,101022.805,4,92,2022,0
18.8,72.8,301.3971,300.14124,9.53E-08,1.59E-08,100970.38,4,93,2022,0
19.05,72.8,301.95822,300.37708,5.72E-07,5.96E-08,100962.34,4,93,2022,0
18.8,72.8,301.76337,300.65472,0,0,100967.5,4,94,2022,0
19.05,72.8,302.26373,300.75684,0,0,100956.97,4,94,2022,0
18.8,72.8,301.68677,300.84888,9.53E-08,7.94E-09,101140.94,4,95,2022,0
19.05,72.8,302.35858,301.08466,3.81E-07,3.18E-08,101130.68,4,95,2022,0
18.8,72.8,301.70758,300.95755,4.01E-06,3.89E-07,101183.65,4,96,2022,0
19.05,72.8,302.2366,301.2343,1.53E-06,1.43E-07,101174,4,96,2022,0
18.8,72.8,302.0168,301.04834,2.86E-07,1.59E-08,101060.88,4,97,2022,0
19.05,72.8,302.54395,301.30368,9.53E-08,1.19E-08,101052.305,4,97,2022,0
18.8,72.8,302.21063,301.29224,0,0,100908.06,4,98,2022,0
19.05,72.8,302.8136,301.49072,0,0,100896.51,4,98,2022,0
18.8,72.8,302.25543,301.5187,9.53E-08,3.97E-09,100878.375,4,99,2022,0
19.05,72.8,302.56265,301.5751,3.81E-07,1.59E-08,100868.91,4,99,2022,0
18.8,72.8,302.114,301.29092,2.67E-06,3.89E-07,100879.68,4,100,2022,0
19.05,72.8,302.49707,301.47122,3.81E-06,5.13E-07,100870.51,4,100,2022,0
18.8,72.8,301.9684,301.08194,0,0,100794.37,4,101,2022,0
19.05,72.8,302.41815,301.30362,0,0,100786.164,4,101,2022,0
18.8,72.8,302.58905,301.2918,0,0,100660.5,4,102,2022,0
19.05,72.8,303.1007,301.55035,0,0,100654.57,4,102,2022,0
18.8,72.8,303.39484,301.7856,9.53E-08,7.94E-09,100564.59,4,103,2022,1
19.05,72.8,304.39566,302.0001,3.82E-07,5.17E-08,100555.49,4,103,2022,1
18.8,72.8,302.60382,301.72064,0,0,100649.875,4,104,2022,0
19.05,72.8,303.23126,301.85864,0,0,100637.07,4,104,2022,0
18.8,72.8,302.09552,301.11887,4.86E-06,7.47E-07,100752.375,4,105,2022,0
19.05,72.8,302.37665,301.34262,6.77E-06,9.18E-07,100745.38,4,105,2022,0
18.8,72.8,301.65182,300.74802,1.34E-06,1.23E-07,100675.5,4,106,2022,0
19.05,72.8,302.0026,300.9265,0,0,100667.875,4,106,2022,0
18.8,72.8,302.12015,301.00943,1.91E-07,1.19E-08,100757.555,4,107,2022,0
19.05,72.8,302.4784,301.15668,1.14E-06,8.74E-08,100750.01,4,107,2022,0
18.8,72.8,301.76837,300.8771,6.68E-07,3.58E-08,100965.73,4,108,2022,0
19.05,72.8,302.3068,301.12125,3.81E-07,3.18E-08,100956.586,4,108,2022,0
18.8,72.8,302.19205,301.2665,0,0,101110,4,109,2022,0
19.05,72.8,302.8968,301.48148,0,0,101102.53,4,109,2022,0
18.8,72.8,303.12268,301.79492,0,0,100889.43,4,110,2022,0
19.05,72.8,304.02875,302.0319,0,0,100882.63,4,110,2022,1
18.8,72.8,306.84122,303.9043,8.39E-06,1.10E-06,100626.945,4,111,2022,1
19.05,72.8,307.2718,304.07504,1.30E-05,1.14E-06,100626.71,4,111,2022,1
18.8,72.8,304.4947,302.96024,0,0,100708.695,4,112,2022,1
19.05,72.8,305.4505,303.41483,0,0,100696.62,4,112,2022,1
18.8,72.8,303.93286,302.64542,7.45E-05,3.10E-06,100808.375,4,113,2022,1
19.05,72.8,304.9173,302.97278,0.00025925,1.13E-05,100795.65,4,113,2022,1
18.8,72.8,302.98825,302.2373,0.000166081,7.75E-06,100850.79,4,114,2022,0
19.05,72.8,303.44867,302.45145,1.14E-06,9.93E-08,100844.48,4,114,2022,1
18.8,72.8,304.46936,302.91852,0,0,100682.13,4,115,2022,1
19.05,72.8,305.43372,303.28964,0,0,100675.27,4,115,2022,1
18.8,72.8,303.5154,302.72318,0,0,100778.34,4,116,2022,1
19.05,72.8,304.27182,302.96606,0,0,100769.055,4,116,2022,1
18.8,72.8,304.16028,302.93506,0,0,100638.46,4,117,2022,1
19.05,72.8,305.49142,303.3085,0,0,100632.12,4,117,2022,1
18.8,72.8,304.39114,303.07056,0,0,100696.945,4,118,2022,1
19.05,72.8,305.67477,303.40964,0,0,100681.56,4,118,2022,1
18.8,72.8,302.86987,302.21573,2.86E-07,1.59E-08,100891.68,4,119,2022,0
19.05,72.8,303.35535,302.52914,3.82E-07,1.59E-08,100883.51,4,119,2022,1
18.8,72.8,303.25598,302.3913,0,0,100734.625,4,120,2022,1
19.05,72.8,303.6017,302.5826,0,0,100721.66,4,120,2022,1
18.8,72.8,302.92862,302.0682,4.67E-06,5.84E-07,100638.1,5,121,2022,0
19.05,72.8,303.2854,302.26544,3.53E-06,4.33E-07,100625.82,5,121,2022,1
18.8,72.8,303.11502,302.2954,7.63E-06,2.39E-06,100653.97,5,122,2022,0
19.05,72.8,303.36337,302.55118,1.08E-05,2.51E-06,100640.9,5,122,2022,1
18.8,72.8,303.12457,302.26813,2.89E-05,4.12E-06,100728.06,5,123,2022,0
19.05,72.8,303.43506,302.45987,2.79E-05,4.60E-06,100719.125,5,123,2022,1
18.8,72.8,302.41888,301.67673,2.17E-05,4.25E-06,100823.88,5,124,2022,0
19.05,72.8,302.94907,301.95712,2.81E-05,4.93E-06,100818.02,5,124,2022,0
18.8,72.8,302.62997,301.77255,1.14E-06,1.87E-07,100818.18,5,125,2022,0
19.05,72.8,303.15656,302.06693,1.91E-06,2.70E-07,100812.98,5,125,2022,0
18.8,72.8,302.67252,301.66745,1.51E-05,2.98E-06,100754.93,5,126,2022,0
19.05,72.8,303.10608,301.91367,2.03E-05,3.90E-06,100748.41,5,126,2022,0
18.8,72.8,303.0263,301.89816,3.81E-07,3.97E-08,100706.63,5,127,2022,0
19.05,72.8,303.82724,302.23746,3.81E-07,1.59E-08,100694.31,5,127,2022,1
18.8,72.8,303.2845,302.2819,0,0,100507.586,5,128,2022,1
19.05,72.8,304.0451,302.61816,0,0,100496.16,5,128,2022,1
18.8,72.8,302.6,302.03653,3.91E-06,6.36E-07,100416.055,5,129,2022,0
19.05,72.8,303.12494,302.3259,5.44E-06,7.03E-07,100401.47,5,129,2022,0
18.8,72.8,302.64145,302.25174,7.63E-06,1.43E-06,100411.88,5,130,2022,0
19.05,72.8,303.12454,302.48395,6.48E-06,1.29E-06,100399.125,5,130,2022,0
18.8,72.8,302.87802,302.26038,2.77E-05,4.75E-06,100388.6,5,131,2022,0
19.05,72.8,303.11856,302.43826,2.35E-05,3.53E-06,100372.98,5,131,2022,0
18.8,72.8,302.79944,302.37674,7.19E-05,1.94E-05,100485.63,5,132,2022,0
19.05,72.8,303.22592,302.65338,4.65E-05,1.08E-05,100469.305,5,132,2022,0
18.8,72.8,302.73865,302.29453,7.82E-06,1.62E-06,100462.26,5,133,2022,0
19.05,72.8,302.9766,302.5262,8.77E-06,1.55E-06,100447.57,5,133,2022,0
18.8,72.8,302.56308,301.93848,6.77E-06,1.66E-06,100501.23,5,134,2022,0
19.05,72.8,302.8853,302.18063,6.87E-06,1.66E-06,100486.6,5,134,2022,0
18.8,72.8,302.98163,302.2876,4.62E-05,1.16E-05,100617.086,5,135,2022,0
19.05,72.8,303.37973,302.51578,4.52E-05,1.22E-05,100604.805,5,135,2022,1
18.8,72.8,303.12402,302.22623,4.74E-05,8.46E-06,100550.19,5,136,2022,0
19.05,72.8,303.68384,302.47623,3.45E-05,6.75E-06,100541.46,5,136,2022,1
18.8,72.8,302.77808,302.09528,2.10E-05,4.39E-06,100454.34,5,137,2022,0
19.05,72.8,303.3074,302.35715,2.70E-05,5.15E-06,100443.46,5,137,2022,1
18.8,72.8,302.5902,301.7505,9.34E-06,2.06E-06,100492.68,5,138,2022,0
19.05,72.8,303.284,302.0249,1.53E-05,2.78E-06,100483.22,5,138,2022,1
18.8,72.8,302.09476,301.55652,1.98E-05,3.55E-06,100542.9,5,139,2022,0
19.05,72.8,302.65936,301.83795,2.63E-05,3.96E-06,100529.664,5,139,2022,0
18.8,72.8,302.42404,302.04434,4.68E-05,9.22E-06,100652.66,5,140,2022,0
19.05,72.8,302.65546,302.2525,4.27E-05,7.32E-06,100637.44,5,140,2022,0
18.8,72.8,303.24435,302.47,4.06E-05,6.51E-06,100639.445,5,141,2022,0
19.05,72.8,303.52457,302.64615,3.41E-05,5.61E-06,100623.15,5,141,2022,1
18.8,72.8,303.00302,302.51025,7.07E-05,3.37E-05,100453.63,5,142,2022,0
19.05,72.8,303.27444,302.71432,9.03E-05,3.84E-05,100434.27,5,142,2022,1
18.8,72.8,303.00372,302.56534,4.81E-05,2.57E-05,100363.945,5,143,2022,0
19.05,72.8,303.3125,302.8086,3.59E-05,1.64E-05,100345.46,5,143,2022,1
18.8,72.8,303.21765,302.52322,0.000115391,4.51E-05,100604.98,5,144,2022,0
19.05,72.8,303.46835,302.78647,9.39E-05,3.10E-05,100589.94,5,144,2022,1
18.8,72.8,302.54803,302.02658,0.000191961,3.68E-05,100840.1,5,145,2022,0
19.05,72.8,302.98993,302.29538,0.000279797,4.35E-05,100829.25,5,145,2022,0
18.8,72.8,302.76978,302.04593,0.000225379,4.19E-05,100833.12,5,146,2022,0
19.05,72.8,303.27188,302.37988,0.00011634,1.85E-05,100819.54,5,146,2022,1
18.8,72.8,303.13516,302.3746,0.000310713,5.75E-05,100803.164,5,147,2022,0
19.05,72.8,303.5453,302.71512,0.000196357,3.26E-05,100787.51,5,147,2022,1
18.8,72.8,303.24667,302.65604,6.99E-05,1.77E-05,100708.73,5,148,2022,1
19.05,72.8,303.51883,302.9152,4.39E-05,1.07E-05,100693.12,5,148,2022,1
18.8,72.8,302.90457,302.45062,0.000145744,4.48E-05,100716.49,5,149,2022,0
19.05,72.8,303.20236,302.73245,7.46E-05,1.88E-05,100702.445,5,149,2022,0
18.8,72.8,302.90735,302.3319,1.46E-05,3.68E-06,100672.18,5,150,2022,0
19.05,72.8,303.26233,302.61856,1.27E-05,2.58E-06,100659.43,5,150,2022,1
18.8,72.8,302.74084,302.18274,6.07E-05,1.30E-05,100613.74,5,151,2022,0
19.05,72.8,303.2925,302.47897,4.92E-05,4.78E-06,100601.96,5,151,2022,1
18.8,72.8,302.48285,301.94516,6.58E-06,1.39E-06,100622.336,6,152,2022,0
19.05,72.8,302.88522,302.2159,9.63E-06,2.83E-06,100610.44,6,152,2022,0
18.8,72.8,302.264,301.78702,2.08E-05,4.11E-06,100654.805,6,153,2022,0
19.05,72.8,302.46136,302.03613,8.11E-05,1.02E-05,100643.695,6,153,2022,0
18.8,72.8,302.50354,301.98526,2.01E-05,4.25E-06,100624.31,6,154,2022,0
19.05,72.8,303.0097,302.28058,1.84E-05,4.36E-06,100611.055,6,154,2022,0
18.8,72.8,302.78394,302.1329,1.95E-05,3.79E-06,100580.84,6,155,2022,0
19.05,72.8,303.2368,302.40762,1.12E-05,2.54E-06,100569.71,6,155,2022,0
18.8,72.8,302.70203,302.00934,5.72E-05,1.29E-05,100566.07,6,156,2022,0
19.05,72.8,303.1682,302.27213,6.92E-05,1.48E-05,100555.03,6,156,2022,0
18.8,72.8,302.63068,302.10013,1.24E-06,2.54E-07,100597.44,6,157,2022,0
19.05,72.8,303.09814,302.40027,1.91E-06,4.21E-07,100588.22,6,157,2022,0
18.8,72.8,302.82068,302.2393,0.000153782,2.68E-05,100624.27,6,158,2022,0
19.05,72.8,303.27814,302.6248,0.000143037,1.46E-05,100613.19,6,158,2022,1
18.8,72.8,302.93475,301.7877,0.000479273,0.000112172,100602.27,6,159,2022,0
19.05,72.8,303.66718,302.2466,0.000850551,0.000150235,100586.71,6,159,2022,1
18.8,72.8,302.5611,301.64444,0.000983079,0.000220131,100498.43,6,160,2022,0
19.05,72.8,303.31863,302.07074,0.001148216,0.00016584,100483.06,6,160,2022,1
18.8,72.8,302.0385,301.04483,0.00198046,0.000404421,100458.77,6,161,2022,0
19.05,72.8,302.6271,301.37073,0.002352497,0.000479445,100448.4,6,161,2022,0
18.8,72.8,301.61407,300.48044,0.002381586,0.001432417,100534.15,6,162,2022,0
19.05,72.8,301.85623,300.7054,0.002456903,0.001596988,100520.445,6,162,2022,0
18.8,72.8,301.7978,300.50186,0.004814617,0.001645356,100534.79,6,163,2022,0
19.05,72.8,302.1997,300.75034,0.005223595,0.001629202,100523.97,6,163,2022,0
18.8,72.8,302.4663,300.72366,0.001222864,0.000431345,100660.63,6,164,2022,0
19.05,72.8,302.84323,300.9401,0.001353861,0.000492288,100649.15,6,164,2022,0
18.8,72.8,302.71292,301.38095,0.000296703,0.000156442,100667.98,6,165,2022,0
19.05,72.8,303.09653,301.60538,0.00029235,0.000158792,100655.945,6,165,2022,0
18.8,72.8,302.19702,301.31525,0.000296402,0.000174266,100610.32,6,166,2022,0
19.05,72.8,302.4519,301.51334,0.000335249,0.000193893,100598.13,6,166,2022,0
18.8,72.8,302.1063,300.81787,0.000380458,0.000228844,100575.98,6,167,2022,0
19.05,72.8,302.45035,301.09448,0.000407266,0.000237623,100562.34,6,167,2022,0
18.8,72.8,302.29736,301.23062,0.000351802,0.000158048,100518.32,6,168,2022,0
19.05,72.8,302.7048,301.48538,0.000418043,0.000175057,100503.68,6,168,2022,0
18.8,72.8,301.69138,301.0385,0.001096123,0.000348533,100533.96,6,169,2022,0
19.05,72.8,301.9298,301.2547,0.001993843,0.000414615,100520.04,6,169,2022,0
18.8,72.8,300.90576,300.36984,0.001784412,0.000979855,100590.1,6,170,2022,0
19.05,72.8,301.33185,300.61768,0.002262614,0.001022123,100574.164,6,170,2022,0
18.8,72.8,300.2467,299.9092,0.004923794,0.002896522,100503.12,6,171,2022,0
19.05,72.8,300.3915,300.05157,0.004648432,0.002602611,100484.65,6,171,2022,0
18.8,72.8,300.0865,299.82816,0.001868413,0.001077201,100293.125,6,172,2022,0
19.05,72.8,300.67007,300.0688,0.002108072,0.001014832,100271.805,6,172,2022,0
18.8,72.8,300.79922,299.94998,0.004564849,0.001715277,100369.06,6,173,2022,0
19.05,72.8,301.0715,300.16653,0.004394089,0.001442943,100358.66,6,173,2022,0
18.8,72.8,300.82712,299.8401,0.001785974,0.000946234,100502.25,6,174,2022,0
19.05,72.8,301.01465,299.9823,0.002348451,0.001001648,100497.38,6,174,2022,0
18.8,72.8,301.62646,300.6489,0.00147296,0.000428793,100353.31,6,175,2022,0
19.05,72.8,301.76013,300.7631,0.002197291,0.000538123,100356.48,6,175,2022,0
18.8,72.8,301.59222,300.80582,0.002550553,0.000485184,100033.375,6,176,2022,0
19.05,72.8,302.18454,301.0974,0.000966238,0.000287041,100031,6,176,2022,0
18.8,72.8,301.61752,300.82333,0.000844811,0.000324666,100036.44,6,177,2022,0
19.05,72.8,302.0679,301.13614,0.000543954,0.000194874,100025.375,6,177,2022,0
18.8,72.8,300.80377,300.36,0.002207462,0.001088494,100318.76,6,178,2022,0
19.05,72.8,300.97296,300.46454,0.002624425,0.001117825,100303.32,6,178,2022,0
18.8,72.8,301.03506,300.33002,0.001942302,0.000636328,100473.37,6,179,2022,0
19.05,72.8,301.2143,300.51373,0.001939823,0.000684115,100457.164,6,179,2022,0
18.8,72.8,300.62567,300.0912,0.00135446,0.000556045,100346.37,6,180,2022,0
19.05,72.8,301.00977,300.31705,0.001481185,0.000562098,100326.375,6,180,2022,0
18.8,72.8,301.10248,300.022,0.001438522,0.000778936,100326.07,6,181,2022,0
19.05,72.8,301.49503,300.28845,0.001569337,0.000743661,100305.13,6,181,2022,0
18.8,72.8,300.03146,299.6783,0.002146564,0.001312202,100398.23,7,182,2022,0
19.05,72.8,300.31094,299.7601,0.002316113,0.001381112,100377.305,7,182,2022,0
18.8,72.8,300.14835,299.70633,0.001001698,0.000691576,100287.15,7,183,2022,0
19.05,72.8,300.48737,299.91812,0.000937628,0.000641532,100262.21,7,183,2022,0
18.8,72.8,300.87836,299.92966,0.000812612,0.000594575,100239.195,7,184,2022,0
19.05,72.8,300.92148,300.11972,0.000667229,0.000541385,100217.71,7,184,2022,0
18.8,72.8,300.38824,299.79166,0.001887592,0.001053143,100231.375,7,185,2022,0
19.05,72.8,300.60388,300.0018,0.00166564,0.000920964,100207.37,7,185,2022,0
18.8,72.8,300.6336,300.025,0.003791258,0.002241112,100092.305,7,186,2022,0
19.05,72.8,300.9769,300.13293,0.0047241,0.002246081,100066.84,7,186,2022,0
18.8,72.8,300.20044,299.764,0.003550195,0.00182054,100225.21,7,187,2022,0
19.05,72.8,300.4761,299.93884,0.00329771,0.001741638,100197.65,7,187,2022,0
18.8,72.8,301.07346,300.27597,0.004490703,0.002581731,100519.055,7,188,2022,0
19.05,72.8,301.12448,300.34897,0.006927881,0.003017341,100490.086,7,188,2022,0
18.8,72.8,300.9096,300.1059,0.002083054,0.001222784,100510.99,7,189,2022,0
19.05,72.8,300.87457,300.21164,0.001840587,0.001053771,100482.41,7,189,2022,0
18.8,72.8,300.6338,299.69977,0.004108677,0.001642233,100331.6,7,190,2022,0
19.05,72.8,300.7618,299.76877,0.004165437,0.001381615,100305.72,7,190,2022,0
18.8,72.8,300.73694,300.22574,0.002080496,0.000939928,100429.055,7,191,2022,0
19.05,72.8,300.8123,300.1957,0.002324268,0.000959585,100408.445,7,191,2022,0
18.8,72.8,300.13303,299.50528,0.004212732,0.002471541,100587.02,7,192,2022,0
19.05,72.8,300.26556,299.56995,0.004440818,0.002582382,100556.445,7,192,2022,0
18.8,72.8,300.31412,299.4079,0.003344923,0.002074737,100583.375,7,193,2022,0
19.05,72.8,300.75256,299.55566,0.003055661,0.001845564,100556.57,7,193,2022,0
18.8,72.8,300.06866,299.65408,0.004986066,0.003121182,100264.51,7,194,2022,0
19.05,72.8,300.0059,299.6595,0.005248237,0.003308059,100235.73,7,194,2022,0
18.8,72.8,300.13156,299.74603,0.005349902,0.002873079,99965.03,7,195,2022,0
19.05,72.8,300.17108,299.7584,0.005378101,0.003006458,99924.625,7,195,2022,0
18.8,72.8,300.67627,300.14175,0.002625647,0.00123304,99979.336,7,196,2022,0
19.05,72.8,300.87363,300.1924,0.002682703,0.001248659,99941.93,7,196,2022,0
18.8,72.8,300.56265,299.98203,0.001733124,0.000959856,100100.06,7,197,2022,0
19.05,72.8,300.84494,300.13983,0.001507517,0.00081024,100065.414,7,197,2022,0
18.8,72.8,300.67194,299.9324,0.000784609,0.000500353,100415.19,7,198,2022,0
19.05,72.8,300.88983,300.1465,0.000581899,0.00040195,100391.12,7,198,2022,0
18.8,72.8,299.83157,299.45926,0.001161678,0.000815206,100524.47,7,199,2022,0
19.05,72.8,299.9568,299.61142,0.001305563,0.000775854,100504.49,7,199,2022,0
18.8,72.8,300.11908,299.38437,0.001366419,0.000740796,100586.77,7,200,2022,0
19.05,72.8,300.3335,299.6143,0.001305385,0.000687556,100566.06,7,200,2022,0
18.8,72.8,300.83698,299.75357,0.000767877,0.000349752,100667.66,7,201,2022,0
19.05,72.8,301.14252,299.94073,0.000854683,0.000331079,100649.07,7,201,2022,0
18.8,72.8,300.53687,299.78543,0.000623252,0.000285902,100699.79,7,202,2022,0
19.05,72.8,300.82947,299.96188,0.000576756,0.000283008,100681.66,7,202,2022,0
18.8,72.8,300.9427,300.38675,0.000292775,0.000161578,100764.35,7,203,2022,0
19.05,72.8,301.1679,300.59042,0.000471579,0.000193736,100747.945,7,203,2022,0
18.8,72.8,300.1482,299.34366,0.002425516,0.001192909,100592.664,7,204,2022,0
19.05,72.8,300.33466,299.5588,0.002406707,0.001119642,100570.44,7,204,2022,0
18.8,72.8,299.23303,299.04623,0.004776649,0.002567557,100520.26,7,205,2022,0
19.05,72.8,299.42603,299.20685,0.004237808,0.002380444,100495.35,7,205,2022,0
18.8,72.8,300.17462,299.4966,0.000512229,0.000362046,100653.055,7,206,2022,0
19.05,72.8,300.2474,299.6636,0.000538296,0.000336423,100633.6,7,206,2022,0
18.8,72.8,300.43805,299.9316,0.000586983,0.000247866,100838.59,7,207,2022,0
19.05,72.8,300.70233,300.09338,0.0006562,0.00026955,100822.69,7,207,2022,0
18.8,72.8,300.15808,299.5211,0.000763818,0.000304882,100821.875,7,208,2022,0
19.05,72.8,300.62872,299.78287,0.00043464,0.000236237,100810.62,7,208,2022,0
18.8,72.8,300.90137,300.08798,0.000664629,0.000123331,100896.375,7,209,2022,0
19.05,72.8,301.61816,300.4237,0.00110016,0.000167304,100889.29,7,209,2022,0
18.8,72.8,301.22296,300.54614,0.000417003,0.000101643,100856.29,7,210,2022,0
19.05,72.8,301.8435,300.90833,0.00039397,8.23E-05,100849.94,7,210,2022,0
18.8,72.8,301.5387,300.90866,0.000284981,5.49E-05,100773.81,7,211,2022,0
19.05,72.8,302.11536,301.20392,0.000193898,5.25E-05,100764.04,7,211,2022,0
18.8,72.8,301.7008,300.83475,0.000159548,5.53E-05,100606.445,7,212,2022,0
19.05,72.8,301.99338,301.10025,0.00015231,5.45E-05,100595.04,7,212,2022,0
18.8,72.8,301.39767,300.79733,0.000254244,0.000116852,100623.53,8,213,2022,0
19.05,72.8,301.87177,301.14612,0.000198736,0.000108152,100611.445,8,213,2022,0
18.8,72.8,300.91882,300.596,0.000428214,0.000139574,100522.93,8,214,2022,0
19.05,72.8,301.33713,300.87106,0.000374387,0.000123623,100510.84,8,214,2022,0
18.8,72.8,301.04932,300.12213,0.000413148,0.000163522,100438.13,8,215,2022,0
19.05,72.8,301.5097,300.4653,0.000573907,0.000158198,100424.84,8,215,2022,0
18.8,72.8,300.9695,299.9974,0.002496112,0.000772896,100334.51,8,216,2022,0
19.05,72.8,301.24692,300.29648,0.002276659,0.000677248,100323.875,8,216,2022,0
18.8,72.8,300.05905,299.64267,0.002749857,0.001560226,100177.32,8,217,2022,0
19.05,72.8,300.38318,299.86118,0.006623264,0.001883871,100164.78,8,217,2022,0
18.8,72.8,300.235,299.62094,0.002860835,0.001171636,100071.04,8,218,2022,0
19.05,72.8,300.49057,299.82648,0.001874977,0.000821916,100053.69,8,218,2022,0
18.8,72.8,300.1176,299.67264,0.003988056,0.00179751,100021.29,8,219,2022,0
19.05,72.8,300.41318,299.92166,0.00372207,0.001558553,100002.91,8,219,2022,0
18.8,72.8,300.40222,299.90036,0.005370695,0.003106633,99916.75,8,220,2022,0
19.05,72.8,300.66614,300.0586,0.006296326,0.003909481,99880.26,8,220,2022,0
18.8,72.8,300.57736,300.1121,0.002916121,0.001165882,99801.875,8,221,2022,0
19.05,72.8,300.7558,300.28363,0.003590092,0.001143857,99741.98,8,221,2022,0
18.8,72.8,300.79553,300.1478,0.002619193,0.00105019,99778.94,8,222,2022,0
19.05,72.8,301.0995,300.2654,0.003250838,0.001006583,99737.5,8,222,2022,0
18.8,72.8,300.7317,300.06696,0.002079292,0.001233292,99910.49,8,223,2022,0
19.05,72.8,300.9652,300.23273,0.002114439,0.001079716,99865.04,8,223,2022,0
18.8,72.8,300.63513,300.17215,0.001653222,0.000760988,100242.02,8,224,2022,0
19.05,72.8,300.70813,300.20865,0.001549441,0.000691916,100200.78,8,224,2022,0
18.8,72.8,300.8209,300.12503,0.001107872,0.000555838,100448.53,8,225,2022,0
19.05,72.8,301.06216,300.2502,0.00114369,0.00046208,100421.38,8,225,2022,0
18.8,72.8,300.7499,300.15665,0.001005222,0.000456628,100613.055,8,226,2022,0
19.05,72.8,300.93924,300.29468,0.00071183,0.000390632,100587.41,8,226,2022,0
18.8,72.8,300.18964,299.60043,0.002660516,0.001858111,100628.41,8,227,2022,0
19.05,72.8,300.3736,299.69934,0.002615328,0.001792166,100602.07,8,227,2022,0
18.8,72.8,299.54968,299.27823,0.00474777,0.001964524,100563.78,8,228,2022,0
19.05,72.8,299.5312,299.3193,0.003165326,0.001603683,100528.78,8,228,2022,0
18.8,72.8,299.61447,299.31152,0.001246556,0.000853844,100676.68,8,229,2022,0
19.05,72.8,299.9713,299.38934,0.001284645,0.000824807,100648.01,8,229,2022,0
18.8,72.8,300.68,299.79742,0.001284977,0.000659081,100734.04,8,230,2022,0
19.05,72.8,300.89304,299.95844,0.001172229,0.000570788,100708.76,8,230,2022,0
18.8,72.8,299.61594,299.37924,0.001183126,0.000731378,100759.31,8,231,2022,0
19.05,72.8,299.8768,299.50296,0.001151381,0.00063888,100739.125,8,231,2022,0
18.8,72.8,300.26202,299.6128,0.001000841,0.000538031,100754.41,8,232,2022,0
