,valid_time,latitude,longitude,max_temperature,mean_temperature
1059,2011-06-14,19.05,72.8,300.9145,300.29636
1060,2011-06-15,18.8,72.8,300.09113,299.8036
1061,2011-06-15,19.05,72.8,300.64822,300.07077
1062,2011-06-16,18.8,72.8,300.00183,299.57404
1063,2011-06-16,19.05,72.8,300.27765,299.81082
1064,2011-06-17,18.8,72.8,301.64398,300.66406
1065,2011-06-17,19.05,72.8,302.1454,300.88565
1066,2011-06-18,18.8,72.8,302.16745,301.47302
1067,2011-06-18,19.05,72.8,302.3705,301.66843
1068,2011-06-19,18.8,72.8,301.61975,300.9364
1069,2011-06-19,19.05,72.8,301.97678,301.16995
1070,2011-06-20,18.8,72.8,301.576,300.78076
1071,2011-06-20,19.05,72.8,301.79538,301.06046
1072,2011-06-21,18.8,72.8,300.83862,300.44852
1073,2011-06-21,19.05,72.8,301.21902,300.7933
1074,2011-06-22,18.8,72.8,301.45337,300.76797
1075,2011-06-22,19.05,72.8,301.7305,301.05682
1076,2011-06-23,18.8,72.8,301.86273,300.9102
1077,2011-06-23,19.05,72.8,302.21268,301.19016
1078,2011-06-24,18.8,72.8,301.4732,300.79584
1079,2011-06-24,19.05,72.8,301.95837,301.0981
1080,2011-06-25,18.8,72.8,300.89267,300.2634
1081,2011-06-25,19.05,72.8,301.07797,300.6044
1082,2011-06-26,18.8,72.8,300.9308,300.42593
1083,2011-06-26,19.05,72.8,301.10928,300.6863
1084,2011-06-27,18.8,72.8,300.75787,300.42014
1085,2011-06-27,19.05,72.8,301.07556,300.73212
1086,2011-06-28,18.8,72.8,300.65445,300.2435
1087,2011-06-28,19.05,72.8,300.94266,300.51755
1088,2011-06-29,18.8,72.8,301.26474,300.76932
1089,2011-06-29,19.05,72.8,301.37088,300.92157
1090,2011-06-30,18.8,72.8,301.10294,300.46982
1091,2011-06-30,19.05,72.8,301.5534,300.73294
1092,2011-07-01,18.8,72.8,300.88403,300.07843
1093,2011-07-01,19.05,72.8,301.1865,300.29492
1094,2011-07-02,18.8,72.8,300.2147,299.53036
1095,2011-07-02,19.05,72.8,300.5592,299.73822
1096,2011-07-03,18.8,72.8,300.06735,299.46286
1097,2011-07-03,19.05,72.8,300.4193,299.64307
1098,2011-07-04,18.8,72.8,300.0784,299.43896
1099,2011-07-04,19.05,72.8,300.14987,299.58786
1100,2011-07-05,18.8,72.8,300.44113,299.77213
1101,2011-07-05,19.05,72.8,300.88354,299.97903
1102,2011-07-06,18.8,72.8,300.13162,299.45206
1103,2011-07-06,19.05,72.8,300.29166,299.6641
1104,2011-07-07,18.8,72.8,299.64822,299.32492
1105,2011-07-07,19.05,72.8,299.76028,299.43423
1106,2011-07-08,18.8,72.8,300.20535,299.49274
1107,2011-07-08,19.05,72.8,299.97253,299.48953
1108,2011-07-09,18.8,72.8,299.79556,299.31445
1109,2011-07-09,19.05,72.8,300.02185,299.42337
1110,2011-07-10,18.8,72.8,299.7111,299.08127
1111,2011-07-10,19.05,72.8,299.7475,299.15097
1112,2011-07-11,18.8,72.8,299.8364,299.3993
1113,2011-07-11,19.05,72.8,300.13928,299.49716
1114,2011-07-12,18.8,72.8,299.88687,299.2691
1115,2011-07-12,19.05,72.8,300.33255,299.54398
1116,2011-07-13,18.8,72.8,300.0465,299.46915
1117,2011-07-13,19.05,72.8,300.44098,299.8304
1118,2011-07-14,18.8,72.8,299.71643,299.15686
1119,2011-07-14,19.05,72.8,299.7811,299.20947
1120,2011-07-15,18.8,72.8,300.19162,299.5186
1121,2011-07-15,19.05,72.8,300.41864,299.6455
1122,2011-07-16,18.8,72.8,299.85004,299.63205
1123,2011-07-16,19.05,72.8,300.39694,299.82928
1124,2011-07-17,18.8,72.8,300.4089,299.78387
1125,2011-07-17,19.05,72.8,300.64447,299.88794
1126,2011-07-18,18.8,72.8,299.9429,299.7134
1127,2011-07-18,19.05,72.8,300.07935,299.76688
1128,2011-07-19,18.8,72.8,300.32727,299.70737
1129,2011-07-19,19.05,72.8,300.58423,299.7619
1130,2011-07-20,18.8,72.8,300.05685,299.64444
1131,2011-07-20,19.05,72.8,300.25574,299.82437
1132,2011-07-21,18.8,72.8,300.04364,299.53836
1133,2011-07-21,19.05,72.8,300.6008,299.86337
1134,2011-07-22,18.8,72.8,299.57596,298.9471
1135,2011-07-22,19.05,72.8,299.96027,299.2075
1136,2011-07-23,18.8,72.8,299.26074,298.82306
1137,2011-07-23,19.05,72.8,299.8799,299.15186
1138,2011-07-24,18.8,72.8,299.67227,299.20477
1139,2011-07-24,19.05,72.8,299.8924,299.43365
1140,2011-07-25,18.8,72.8,299.966,299.4036
1141,2011-07-25,19.05,72.8,300.41937,299.61078
1142,2011-07-26,18.8,72.8,300.46057,299.6094
1143,2011-07-26,19.05,72.8,300.67825,299.66568
1144,2011-07-27,18.8,72.8,300.06696,299.37228
1145,2011-07-27,19.05,72.8,300.17538,299.57678
1146,2011-07-28,18.8,72.8,299.72717,299.33493
1147,2011-07-28,19.05,72.8,299.91043,299.42667
1148,2011-07-29,18.8,72.8,299.73322,299.24942
1149,2011-07-29,19.05,72.8,300.1164,299.47495
1150,2011-07-30,18.8,72.8,299.60315,299.13116
1151,2011-07-30,19.05,72.8,299.85413,299.35687
1152,2011-07-31,18.8,72.8,299.24496,299.09296
1153,2011-07-31,19.05,72.8,299.3823,299.2039
1154,2011-08-01,18.8,72.8,299.36267,299.03705
1155,2011-08-01,19.05,72.8,299.706,299.20547
1156,2011-08-02,18.8,72.8,299.5769,299.33917
1157,2011-08-02,19.05,72.8,299.95743,299.50803
1158,2011-08-03,18.8,72.8,300.03488,299.37357
1159,2011-08-03,19.05,72.8,300.2916,299.62344
1160,2011-08-04,18.8,72.8,300.22134,299.23175
1161,2011-08-04,19.05,72.8,300.41956,299.4781
1162,2011-08-05,18.8,72.8,300.3328,299.83688
1163,2011-08-05,19.05,72.8,300.57434,299.99832
1164,2011-08-06,18.8,72.8,300.40573,299.86118
1165,2011-08-06,19.05,72.8,300.74194,300.05957
1166,2011-08-07,18.8,72.8,300.4299,299.99472
1167,2011-08-07,19.05,72.8,300.82492,300.27487
1168,2011-08-08,18.8,72.8,300.7698,300.40256
1169,2011-08-08,19.05,72.8,300.9717,300.55798
1170,2011-08-09,18.8,72.8,301.03058,300.40906
1171,2011-08-09,19.05,72.8,301.17868,300.57507
1172,2011-08-10,18.8,72.8,300.6847,300.14554
1173,2011-08-10,19.05,72.8,300.80914,300.35828
1174,2011-08-11,18.8,72.8,300.87167,300.06656
1175,2011-08-11,19.05,72.8,301.03168,300.2802
1176,2011-08-12,18.8,72.8,300.283,299.7986
1177,2011-08-12,19.05,72.8,300.3021,299.95197
1178,2011-08-13,18.8,72.8,300.12286,299.59354
1179,2011-08-13,19.05,72.8,300.36334,299.78992
1180,2011-08-14,18.8,72.8,299.79022,299.45874
1181,2011-08-14,19.05,72.8,299.9276,299.6445
1182,2011-08-15,18.8,72.8,300.4188,299.59534
1183,2011-08-15,19.05,72.8,300.60175,299.79343
1184,2011-08-16,18.8,72.8,299.63132,299.07767
1185,2011-08-16,19.05,72.8,299.8683,299.23615
1186,2011-08-17,18.8,72.8,299.6738,299.0627
1187,2011-08-17,19.05,72.8,299.9626,299.2604
1188,2011-08-18,18.8,72.8,299.31686,298.71408
1189,2011-08-18,19.05,72.8,299.75406,298.93964
1190,2011-08-19,18.8,72.8,299.5706,299.05313
1191,2011-08-19,19.05,72.8,299.91342,299.30783
1192,2011-08-20,18.8,72.8,299.8483,299.2173
1193,2011-08-20,19.05,72.8,300.1815,299.44522
1194,2011-08-21,18.8,72.8,300.09607,299.49356
1195,2011-08-21,19.05,72.8,300.18643,299.697
1196,2011-08-22,18.8,72.8,300.51202,299.5834
1197,2011-08-22,19.05,72.8,300.80206,299.79932
1198,2011-08-23,18.8,72.8,300.0298,299.43118
1199,2011-08-23,19.05,72.8,300.26715,299.62326
1200,2011-08-24,18.8,72.8,299.91058,299.31442
1201,2011-08-24,19.05,72.8,300.05273,299.51086
1202,2011-08-25,18.8,72.8,299.9004,299.08585
1203,2011-08-25,19.05,72.8,299.99976,299.22986
1204,2011-08-26,18.8,72.8,299.12076,298.9143
1205,2011-08-26,19.05,72.8,299.42798,299.05835
1206,2011-08-27,18.8,72.8,299.50137,298.85583
1207,2011-08-27,19.05,72.8,299.53635,299.02112
1208,2011-08-28,18.8,72.8,299.63934,299.1404
1209,2011-08-28,19.05,72.8,299.65466,299.22543
1210,2011-08-29,18.8,72.8,299.6944,299.32828
1211,2011-08-29,19.05,72.8,300.06143,299.39682
1212,2011-08-30,18.8,72.8,300.02408,299.55258
1213,2011-08-30,19.05,72.8,300.25687,299.6987
1214,2011-08-31,18.8,72.8,300.1764,299.55457
1215,2011-08-31,19.05,72.8,300.42734,299.70145
1216,2011-09-01,18.8,72.8,299.93408,299.43503
1217,2011-09-01,19.05,72.8,300.08487,299.56802
1218,2011-09-02,18.8,72.8,300.03506,299.56317
1219,2011-09-02,19.05,72.8,300.24948,299.6886
1220,2011-09-03,18.8,72.8,300.39993,299.71243
1221,2011-09-03,19.05,72.8,300.48782,299.8693
1222,2011-09-04,18.8,72.8,300.34274,299.76572
1223,2011-09-04,19.05,72.8,300.52112,299.9169
1224,2011-09-05,18.8,72.8,300.2147,299.7243
1225,2011-09-05,19.05,72.8,300.54285,299.8846
1226,2011-09-06,18.8,72.8,299.7337,299.40936
1227,2011-09-06,19.05,72.8,300.01648,299.54086
1228,2011-09-07,18.8,72.8,300.48245,299.82657
1229,2011-09-07,19.05,72.8,300.78528,300.06082
1230,2011-09-08,18.8,72.8,300.6385,299.92844
1231,2011-09-08,19.05,72.8,301.0415,300.16437
1232,2011-09-09,18.8,72.8,300.80328,300.0375
1233,2011-09-09,19.05,72.8,301.09924,300.26135
1234,2011-09-10,18.8,72.8,300.24298,299.83548
1235,2011-09-10,19.05,72.8,300.4851,300.01346
1236,2011-09-11,18.8,72.8,299.92413,299.38788
1237,2011-09-11,19.05,72.8,300.24677,299.51956
1238,2011-09-12,18.8,72.8,300.08844,299.3621
1239,2011-09-12,19.05,72.8,300.30624,299.48837
1240,2011-09-13,18.8,72.8,300.5863,299.60388
1241,2011-09-13,19.05,72.8,300.7828,299.72855
1242,2011-09-14,18.8,72.8,300.20084,299.4592
1243,2011-09-14,19.05,72.8,300.50348,299.61536
1244,2011-09-15,18.8,72.8,300.10944,299.55853
1245,2011-09-15,19.05,72.8,300.43896,299.7557
1246,2011-09-16,18.8,72.8,300.62122,299.8715
1247,2011-09-16,19.05,72.8,300.83655,300.0219
1248,2011-09-17,18.8,72.8,299.5503,299.12076
1249,2011-09-17,19.05,72.8,299.71164,299.2385
1250,2011-09-18,18.8,72.8,300.3594,299.42065
1251,2011-09-18,19.05,72.8,300.80954,299.6141
1252,2011-09-19,18.8,72.8,300.2364,299.30002
1253,2011-09-19,19.05,72.8,300.61694,299.50446
1254,2011-09-20,18.8,72.8,299.8354,298.96072
1255,2011-09-20,19.05,72.8,300.18155,299.1048
1256,2011-09-21,18.8,72.8,299.49326,298.53918
1257,2011-09-21,19.05,72.8,299.71912,298.706
1258,2011-09-22,18.8,72.8,300.01758,299.02252
1259,2011-09-22,19.05,72.8,300.78094,299.3739
1260,2011-09-23,18.8,72.8,299.94922,298.77103
1261,2011-09-23,19.05,72.8,300.45374,299.04297
1262,2011-09-24,18.8,72.8,300.38205,299.15128
1263,2011-09-24,19.05,72.8,300.6415,299.32443
1264,2011-09-25,18.8,72.8,300.83282,299.7581
1265,2011-09-25,19.05,72.8,301.0861,299.90128
1266,2011-09-26,18.8,72.8,300.9167,299.93066
1267,2011-09-26,19.05,72.8,301.23834,300.05655
1268,2011-09-27,18.8,72.8,300.7902,299.85623
1269,2011-09-27,19.05,72.8,301.1356,300.01782
1270,2011-09-28,18.8,72.8,301.00677,300.15027
1271,2011-09-28,19.05,72.8,301.27942,300.2616
1272,2011-09-29,18.8,72.8,301.36404,300.23166
1273,2011-09-29,19.05,72.8,301.60773,300.34427
1274,2011-09-30,18.8,72.8,301.6789,300.60452
1275,2011-09-30,19.05,72.8,302.177,300.79254
1276,2011-10-01,18.8,72.8,301.58795,300.71637
1277,2011-10-01,19.05,72.8,302.15097,300.82886
1278,2011-10-02,18.8,72.8,300.73337,300.1792
1279,2011-10-02,19.05,72.8,301.1297,300.38315
1280,2011-10-03,18.8,72.8,300.9302,299.84457
1281,2011-10-03,19.05,72.8,301.26974,300.11826
1282,2011-10-04,18.8,72.8,300.74542,299.96524
1283,2011-10-04,19.05,72.8,301.0903,300.17535
1284,2011-10-05,18.8,72.8,301.3943,300.4998
1285,2011-10-05,19.05,72.8,301.94952,300.75253
1286,2011-10-06,18.8,72.8,302.01904,300.93625
1287,2011-10-06,19.05,72.8,302.8728,301.19943
1288,2011-10-07,18.8,72.8,302.24963,301.20282
1289,2011-10-07,19.05,72.8,303.01184,301.44815
1290,2011-10-08,18.8,72.8,302.32367,301.3735
1291,2011-10-08,19.05,72.8,303.05133,301.5889
1292,2011-10-09,18.8,72.8,302.52612,301.52002
1293,2011-10-09,19.05,72.8,303.3706,301.8843
1294,2011-10-10,18.8,72.8,302.9718,301.48224
1295,2011-10-10,19.05,72.8,303.90863,301.97568
1296,2011-10-11,18.8,72.8,302.16724,301.28604
1297,2011-10-11,19.05,72.8,303.0648,301.56757
1298,2011-10-12,18.8,72.8,302.42957,301.60693
1299,2011-10-12,19.05,72.8,303.10654,301.7623
1300,2011-10-13,18.8,72.8,302.3864,301.1448
1301,2011-10-13,19.05,72.8,303.0218,301.43033
1302,2011-10-14,18.8,72.8,302.10455,300.93805
1303,2011-10-14,19.05,72.8,303.03568,301.19922
1304,2011-10-15,18.8,72.8,301.9593,301.0999
1305,2011-10-15,19.05,72.8,302.75967,301.38486
1306,2011-10-16,18.8,72.8,302.14258,301.01523
1307,2011-10-16,19.05,72.8,302.9104,301.17145
1308,2011-10-17,18.8,72.8,302.4939,301.26096
1309,2011-10-17,19.05,72.8,303.13934,301.43665
1310,2011-10-18,18.8,72.8,302.8672,301.88852
1311,2011-10-18,19.05,72.8,303.5734,302.03336
1312,2011-10-19,18.8,72.8,302.36932,301.61963
1313,2011-10-19,19.05,72.8,302.92526,301.82034
1314,2011-10-20,18.8,72.8,302.41537,301.27505
1315,2011-10-20,19.05,72.8,303.1289,301.5
1316,2011-10-21,18.8,72.8,302.1775,300.58377
1317,2011-10-21,19.05,72.8,303.0431,300.834
1318,2011-10-22,18.8,72.8,304.37628,301.779
1319,2011-10-22,19.05,72.8,305.07715,301.87296
1320,2011-10-23,18.8,72.8,305.03284,302.1594
1321,2011-10-23,19.05,72.8,305.23196,302.11792
1322,2011-10-24,18.8,72.8,304.71844,301.92587
1323,2011-10-24,19.05,72.8,305.22855,301.89615
1324,2011-10-25,18.8,72.8,304.60278,301.55338
1325,2011-10-25,19.05,72.8,305.3105,301.5981
1326,2011-10-26,18.8,72.8,303.73575,301.43448
1327,2011-10-26,19.05,72.8,304.49637,301.33194
1328,2011-10-27,18.8,72.8,303.7815,301.6951
1329,2011-10-27,19.05,72.8,304.52686,301.7684
1330,2011-10-28,18.8,72.8,303.9853,301.79132
1331,2011-10-28,19.05,72.8,304.6451,301.93158
1332,2011-10-29,18.8,72.8,303.51105,301.72433
1333,2011-10-29,19.05,72.8,303.97345,301.79733
1334,2011-10-30,18.8,72.8,302.8209,301.20755
1335,2011-10-30,19.05,72.8,303.5816,301.39102
1336,2011-10-31,18.8,72.8,303.89,301.56747
1337,2011-10-31,19.05,72.8,304.5342,301.66092
1338,2011-11-01,18.8,72.8,303.82355,301.55655
1339,2011-11-01,19.05,72.8,304.30566,301.7272
1340,2011-11-02,18.8,72.8,303.1768,301.34415
1341,2011-11-02,19.05,72.8,303.7313,301.5618
1342,2011-11-03,18.8,72.8,303.3681,301.31702
1343,2011-11-03,19.05,72.8,303.8627,301.44534
1344,2011-11-04,18.8,72.8,303.02612,301.18314
1345,2011-11-04,19.05,72.8,303.56488,301.36856
1346,2011-11-05,18.8,72.8,303.98444,301.70273
1347,2011-11-05,19.05,72.8,304.53687,301.72855
1348,2011-11-06,18.8,72.8,303.148,301.511
1349,2011-11-06,19.05,72.8,303.8298,301.53467
1350,2011-11-07,18.8,72.8,301.71198,300.88892
1351,2011-11-07,19.05,72.8,302.253,301.0018
1352,2011-11-08,18.8,72.8,303.17145,300.88492
1353,2011-11-08,19.05,72.8,303.94745,300.93518
1354,2011-11-09,18.8,72.8,303.54224,301.3569
1355,2011-11-09,19.05,72.8,304.33524,301.4625
1356,2011-11-10,18.8,72.8,304.58746,301.85812
1357,2011-11-10,19.05,72.8,305.08505,301.7415
1358,2011-11-11,18.8,72.8,303.00647,301.1693
1359,2011-11-11,19.05,72.8,303.8097,301.2681
1360,2011-11-12,18.8,72.8,303.2067,301.40598
1361,2011-11-12,19.05,72.8,303.90186,301.4487
1362,2011-11-13,18.8,72.8,303.53333,301.4304
1363,2011-11-13,19.05,72.8,304.3054,301.40674
1364,2011-11-14,18.8,72.8,303.86368,301.64825
1365,2011-11-14,19.05,72.8,304.5853,301.63718
1366,2011-11-15,18.8,72.8,303.9795,301.7663
1367,2011-11-15,19.05,72.8,304.63068,301.7929
1368,2011-11-16,18.8,72.8,303.89575,301.5955
1369,2011-11-16,19.05,72.8,304.22778,301.33093
1370,2011-11-17,18.8,72.8,304.0691,301.0344
1371,2011-11-17,19.05,72.8,304.31784,300.76248
1372,2011-11-18,18.8,72.8,304.01227,300.7758
1373,2011-11-18,19.05,72.8,304.47565,300.5083
1374,2011-11-19,18.8,72.8,303.66782,300.7026
1375,2011-11-19,19.05,72.8,304.13016,300.51828
1376,2011-11-20,18.8,72.8,303.41904,300.89255
1377,2011-11-20,19.05,72.8,303.84048,300.70383
1378,2011-11-21,18.8,72.8,303.8291,301.15347
1379,2011-11-21,19.05,72.8,304.41318,300.93338
1380,2011-11-22,18.8,72.8,303.78378,300.89987
1381,2011-11-22,19.05,72.8,304.12286,300.64206
1382,2011-11-23,18.8,72.8,303.50247,300.5983
1383,2011-11-23,19.05,72.8,303.7094,300.3923
1384,2011-11-24,18.8,72.8,303.3161,300.52896
1385,2011-11-24,19.05,72.8,303.3764,300.20813
1386,2011-11-25,18.8,72.8,303.49872,300.70526
1387,2011-11-25,19.05,72.8,303.563,300.34225
1388,2011-11-26,18.8,72.8,303.44464,300.9484
1389,2011-11-26,19.05,72.8,303.47516,300.5271
1390,2011-11-27,18.8,72.8,302.70303,301.46194
1391,2011-11-27,19.05,72.8,303.19073,301.37558
1392,2011-11-28,18.8,72.8,302.73346,301.13403
1393,2011-11-28,19.05,72.8,303.56384,300.92078
1394,2011-11-29,18.8,72.8,302.2105,300.7058
1395,2011-11-29,19.05,72.8,302.60583,300.66776
1396,2011-11-30,18.8,72.8,301.61942,300.6204
1397,2011-11-30,19.05,72.8,302.14346,300.62726
1398,2011-12-01,18.8,72.8,302.10117,300.4825
1399,2011-12-01,19.05,72.8,302.88135,300.59628
1400,2011-12-02,18.8,72.8,301.80777,300.58112
1401,2011-12-02,19.05,72.8,302.47195,300.65222
1402,2011-12-03,18.8,72.8,302.49817,300.46957
1403,2011-12-03,19.05,72.8,303.42017,300.44568
1404,2011-12-04,18.8,72.8,301.34686,300.07516
1405,2011-12-04,19.05,72.8,302.05316,300.111
1406,2011-12-05,18.8,72.8,301.4948,299.8382
1407,2011-12-05,19.05,72.8,302.27716,299.91623
1408,2011-12-06,18.8,72.8,301.74725,300.19714
1409,2011-12-06,19.05,72.8,302.62805,300.262
1410,2011-12-07,18.8,72.8,302.17935,300.17764
1411,2011-12-07,19.05,72.8,302.9179,300.17456
1412,2011-12-08,18.8,72.8,302.41412,300.18564
1413,2011-12-08,19.05,72.8,302.77087,300.168
1414,2011-12-09,18.8,72.8,301.94965,299.8663
1415,2011-12-09,19.05,72.8,302.4532,299.85168
1416,2011-12-10,18.8,72.8,302.43445,300.03964
1417,2011-12-10,19.05,72.8,303.01553,299.90027
1418,2011-12-11,18.8,72.8,301.59286,299.20175
1419,2011-12-11,19.05,72.8,302.04044,299.01526
1420,2011-12-12,18.8,72.8,301.69794,299.14072
1421,2011-12-12,19.05,72.8,302.6701,299.06583
1422,2011-12-13,18.8,72.8,302.4714,299.89935
1423,2011-12-13,19.05,72.8,303.17572,299.7582
1424,2011-12-14,18.8,72.8,303.0329,300.06436
1425,2011-12-14,19.05,72.8,303.46222,299.81995
1426,2011-12-15,18.8,72.8,301.98315,299.23996
1427,2011-12-15,19.05,72.8,302.53012,299.0688
1428,2011-12-16,18.8,72.8,302.30435,299.33194
1429,2011-12-16,19.05,72.8,302.732,299.15805
1430,2011-12-17,18.8,72.8,301.80505,299.34113
1431,2011-12-17,19.05,72.8,302.25134,299.12674
1432,2011-12-18,18.8,72.8,301.8369,299.2382
1433,2011-12-18,19.05,72.8,302.63776,299.1677
1434,2011-12-19,18.8,72.8,301.57697,299.21573
1435,2011-12-19,19.05,72.8,302.28928,299.02298
1436,2011-12-20,18.8,72.8,301.1563,298.93866
1437,2011-12-20,19.05,72.8,301.8947,298.8054
1438,2011-12-21,18.8,72.8,301.57092,298.87827
1439,2011-12-21,19.05,72.8,302.28427,298.7093
1440,2011-12-22,18.8,72.8,301.39932,298.64636
1441,2011-12-22,19.05,72.8,302.0642,298.46683
1442,2011-12-23,18.8,72.8,301.40448,298.61456
1443,2011-12-23,19.05,72.8,301.85767,298.42395
1444,2011-12-24,18.8,72.8,300.87576,298.43216
1445,2011-12-24,19.05,72.8,301.43423,298.261
1446,2011-12-25,18.8,72.8,301.0509,298.3444
1447,2011-12-25,19.05,72.8,301.816,298.19858
1448,2011-12-26,18.8,72.8,300.1538,297.89255
1449,2011-12-26,19.05,72.8,300.7614,297.67178
1450,2011-12-27,18.8,72.8,299.3531,296.9114
1451,2011-12-27,19.05,72.8,299.99866,296.63547
1452,2011-12-28,18.8,72.8,299.33105,296.7343
1453,2011-12-28,19.05,72.8,299.84644,296.52753
1454,2011-12-29,18.8,72.8,300.39038,297.45844
1455,2011-12-29,19.05,72.8,300.83203,297.1417
1456,2011-12-30,18.8,72.8,300.1138,297.60788
1457,2011-12-30,19.05,72.8,300.5639,297.29196
1458,2011-12-31,18.8,72.8,298.5451,297.41193
1459,2011-12-31,19.05,72.8,299.083,297.12866
1460,2012-01-01,18.8,72.8,298.4165,297.08255
1461,2012-01-01,19.05,72.8,298.7636,296.96805
1462,2012-01-02,18.8,72.8,298.37823,296.42886
1463,2012-01-02,19.05,72.8,299.0282,296.2494
1464,2012-01-03,18.8,72.8,298.8562,296.9651
1465,2012-01-03,19.05,72.8,299.4902,296.69504
1466,2012-01-04,18.8,72.8,298.2823,296.4855
1467,2012-01-04,19.05,72.8,298.96832,296.2083
1468,2012-01-05,18.8,72.8,299.34198,296.9696
1469,2012-01-05,19.05,72.8,300.2144,296.83798
1470,2012-01-06,18.8,72.8,298.935,297.12463
1471,2012-01-06,19.05,72.8,299.6479,296.91772
1472,2012-01-07,18.8,72.8,298.29865,296.38754
1473,2012-01-07,19.05,72.8,298.95746,296.2338
1474,2012-01-08,18.8,72.8,298.39557,296.3217
1475,2012-01-08,19.05,72.8,298.81244,296.09756
1476,2012-01-09,18.8,72.8,297.68076,295.44614
1477,2012-01-09,19.05,72.8,298.07617,295.19662
1478,2012-01-10,18.8,72.8,298.46802,295.806
1479,2012-01-10,19.05,72.8,298.75137,295.53558
1480,2012-01-11,18.8,72.8,299.31247,296.38028
1481,2012-01-11,19.05,72.8,299.43103,296.03287
1482,2012-01-12,18.8,72.8,299.75412,296.61118
1483,2012-01-12,19.05,72.8,299.74136,296.1886
1484,2012-01-13,18.8,72.8,299.63177,296.75735
1485,2012-01-13,19.05,72.8,299.8101,296.43207
1486,2012-01-14,18.8,72.8,300.01318,296.8677
1487,2012-01-14,19.05,72.8,300.4521,296.58844
1488,2012-01-15,18.8,72.8,298.83954,296.52048
1489,2012-01-15,19.05,72.8,299.71954,296.33914
1490,2012-01-16,18.8,72.8,297.94525,296.13898
1491,2012-01-16,19.05,72.8,298.53308,295.94366
1492,2012-01-17,18.8,72.8,297.48846,295.59232
1493,2012-01-17,19.05,72.8,298.05707,295.4179
1494,2012-01-18,18.8,72.8,296.14993,295.18637
1495,2012-01-18,19.05,72.8,296.35406,295.071
1496,2012-01-19,18.8,72.8,295.87115,294.69266
1497,2012-01-19,19.05,72.8,296.1271,294.4996
1498,2012-01-20,18.8,72.8,297.01767,294.9388
1499,2012-01-20,19.05,72.8,297.45828,294.7888
1500,2012-01-21,18.8,72.8,298.5216,295.75107
1501,2012-01-21,19.05,72.8,299.0712,295.5007
1502,2012-01-22,18.8,72.8,297.0414,295.96136
1503,2012-01-22,19.05,72.8,297.2782,295.69363
1504,2012-01-23,18.8,72.8,297.50806,295.71414
1505,2012-01-23,19.05,72.8,298.2025,295.64215
1506,2012-01-24,18.8,72.8,299.2448,296.62552
1507,2012-01-24,19.05,72.8,299.93817,296.53513
1508,2012-01-25,18.8,72.8,297.99628,296.40784
1509,2012-01-25,19.05,72.8,298.68484,296.3204
1510,2012-01-26,18.8,72.8,297.88354,296.11838
1511,2012-01-26,19.05,72.8,298.4583,296.07132
1512,2012-01-27,18.8,72.8,297.9684,296.09195
1513,2012-01-27,19.05,72.8,298.55157,296.0422
1514,2012-01-28,18.8,72.8,297.88138,295.86935
1515,2012-01-28,19.05,72.8,298.31235,295.7184
1516,2012-01-29,18.8,72.8,297.19012,295.02347
1517,2012-01-29,19.05,72.8,297.63367,294.83975
1518,2012-01-30,18.8,72.8,297.75732,295.32446
1519,2012-01-30,19.05,72.8,298.75983,295.32297
1520,2012-01-31,18.8,72.8,298.65247,296.63907
1521,2012-01-31,19.05,72.8,299.24908,296.6924
1522,2012-02-01,18.8,72.8,299.75085,297.43063
1523,2012-02-01,19.05,72.8,300.27417,297.56778
1524,2012-02-02,18.8,72.8,301.168,297.8414
1525,2012-02-02,19.05,72.8,301.38565,297.90985
1526,2012-02-03,18.8,72.8,299.9428,297.8645
1527,2012-02-03,19.05,72.8,300.61133,297.9169
1528,2012-02-04,18.8,72.8,298.76376,297.48605
1529,2012-02-04,19.05,72.8,299.48193,297.564
1530,2012-02-05,18.8,72.8,299.11664,297.2025
1531,2012-02-05,19.05,72.8,299.76987,297.18118
1532,2012-02-06,18.8,72.8,298.30713,296.88608
1533,2012-02-06,19.05,72.8,299.0802,296.86722
1534,2012-02-07,18.8,72.8,297.38528,296.39145
1535,2012-02-07,19.05,72.8,297.82614,296.26437
1536,2012-02-08,18.8,72.8,296.63483,294.76672
1537,2012-02-08,19.05,72.8,296.8352,294.47018
1538,2012-02-09,18.8,72.8,297.69354,294.3659
1539,2012-02-09,19.05,72.8,298.2399,294.2151
1540,2012-02-10,18.8,72.8,298.011,295.35342
1541,2012-02-10,19.05,72.8,298.52255,295.27698
1542,2012-02-11,18.8,72.8,298.24634,296.06503
1543,2012-02-11,19.05,72.8,299.10577,295.99667
1544,2012-02-12,18.8,72.8,296.72357,295.42075
1545,2012-02-12,19.05,72.8,297.3142,295.5099
1546,2012-02-13,18.8,72.8,297.34314,295.45865
1547,2012-02-13,19.05,72.8,297.9112,295.4476
1548,2012-02-14,18.8,72.8,297.42776,295.8486
1549,2012-02-14,19.05,72.8,298.26703,296.0187
1550,2012-02-15,18.8,72.8,297.94995,296.25253
1551,2012-02-15,19.05,72.8,298.77225,296.31778
1552,2012-02-16,18.8,72.8,297.7533,295.759
1553,2012-02-16,19.05,72.8,298.43323,295.72516
1554,2012-02-17,18.8,72.8,298.71387,295.95407
1555,2012-02-17,19.05,72.8,299.82123,295.94205
1556,2012-02-18,18.8,72.8,299.6566,297.1055
1557,2012-02-18,19.05,72.8,300.94257,297.23965
1558,2012-02-19,18.8,72.8,300.1887,297.97244
